,Month,AREA,AGE,Gender,READ_RT
1850,7,강원도,50대,남자,4.231
1851,7,강원도,50대,여자,4.393
1852,7,강원도,60대이상,남자,6.952
1853,7,강원도,60대이상,여자,4.298
1854,7,경기도,영유아(0-5),남자,8.596
1855,7,경기도,영유아(0-5),여자,9.549
1856,7,경기도,유아(6-7),남자,10.477
1857,7,경기도,유아(6-7),여자,13.788
1858,7,경기도,초등(8-13),남자,7.798
1859,7,경기도,초등(8-13),여자,8.013
1860,7,경기도,청소년(14-19),남자,1.087
1861,7,경기도,청소년(14-19),여자,1.562
1862,7,경기도,20대,남자,0.695
1863,7,경기도,20대,여자,1.347
1864,7,경기도,30대,남자,1.258
1865,7,경기도,30대,여자,3.024
1866,7,경기도,40대,남자,3.204
1867,7,경기도,40대,여자,4.2
1868,7,경기도,50대,남자,1.734
1869,7,경기도,50대,여자,1.813
1870,7,경기도,60대이상,남자,2.537
1871,7,경기도,60대이상,여자,1.906
1872,7,경상남도,영유아(0-5),남자,10.931
1873,7,경상남도,영유아(0-5),여자,13.152
1874,7,경상남도,유아(6-7),남자,12.913
1875,7,경상남도,유아(6-7),여자,18.954
1876,7,경상남도,초등(8-13),남자,8.91
1877,7,경상남도,초등(8-13),여자,9.963
1878,7,경상남도,청소년(14-19),남자,2.064
1879,7,경상남도,청소년(14-19),여자,2.928
1880,7,경상남도,20대,남자,0.902
1881,7,경상남도,20대,여자,1.29
1882,7,경상남도,30대,남자,1.938
1883,7,경상남도,30대,여자,4.29
1884,7,경상남도,40대,남자,3.999
1885,7,경상남도,40대,여자,4.92
1886,7,경상남도,50대,남자,2.353
1887,7,경상남도,50대,여자,2.343
1888,7,경상남도,60대이상,남자,3.771
1889,7,경상남도,60대이상,여자,3.15
1890,7,경상북도,영유아(0-5),남자,19.114
1891,7,경상북도,영유아(0-5),여자,21.577
1892,7,경상북도,유아(6-7),남자,39.051
1893,7,경상북도,유아(6-7),여자,39.188
1894,7,경상북도,초등(8-13),남자,13.632
1895,7,경상북도,초등(8-13),여자,14.088
1896,7,경상북도,청소년(14-19),남자,3.483
1897,7,경상북도,청소년(14-19),여자,5.401
1898,7,경상북도,20대,남자,1.675
1899,7,경상북도,20대,여자,2.29
1900,7,경상북도,30대,남자,3.327
1901,7,경상북도,30대,여자,5.039
1902,7,경상북도,40대,남자,6.417
1903,7,경상북도,40대,여자,6.617
1904,7,경상북도,50대,남자,3.951
1905,7,경상북도,50대,여자,3.578
1906,7,경상북도,60대이상,남자,5.935
1907,7,경상북도,60대이상,여자,4.596
1908,7,광주광역시,영유아(0-5),남자,13.014
1909,7,광주광역시,영유아(0-5),여자,14.644
1910,7,광주광역시,유아(6-7),남자,9.399
1911,7,광주광역시,유아(6-7),여자,8.557
1912,7,광주광역시,초등(8-13),남자,2.356
1913,7,광주광역시,초등(8-13),여자,3.44
1914,7,광주광역시,청소년(14-19),남자,0.217
1915,7,광주광역시,청소년(14-19),여자,0.531
1916,7,광주광역시,20대,남자,0.298
1917,7,광주광역시,20대,여자,0.481
1918,7,광주광역시,30대,남자,0.582
1919,7,광주광역시,30대,여자,1.068
1920,7,광주광역시,40대,남자,0.886
1921,7,광주광역시,40대,여자,1.152
1922,7,광주광역시,50대,남자,0.21
1923,7,광주광역시,50대,여자,0.465
1924,7,광주광역시,60대이상,남자,0.651
1925,7,광주광역시,60대이상,여자,0.459
1926,7,대구광역시,영유아(0-5),남자,44.717
1927,7,대구광역시,영유아(0-5),여자,53.532
1928,7,대구광역시,유아(6-7),남자,31.655
1929,7,대구광역시,유아(6-7),여자,32.964
1930,7,대구광역시,초등(8-13),남자,10.805
1931,7,대구광역시,초등(8-13),여자,15.238
1932,7,대구광역시,청소년(14-19),남자,4.019
1933,7,대구광역시,청소년(14-19),여자,4.569
1934,7,대구광역시,20대,남자,2.251
1935,7,대구광역시,20대,여자,2.435
1936,7,대구광역시,30대,남자,4.782
1937,7,대구광역시,30대,여자,8.247
1938,7,대구광역시,40대,남자,8.633
1939,7,대구광역시,40대,여자,9.705
1940,7,대구광역시,50대,남자,5.639
1941,7,대구광역시,50대,여자,6.0
1942,7,대구광역시,60대이상,남자,6.905
1943,7,대구광역시,60대이상,여자,6.217
1944,7,대전광역시,영유아(0-5),남자,18.448
1945,7,대전광역시,영유아(0-5),여자,21.86
1946,7,대전광역시,유아(6-7),남자,17.479
1947,7,대전광역시,유아(6-7),여자,17.445
1948,7,대전광역시,초등(8-13),남자,7.097
1949,7,대전광역시,초등(8-13),여자,5.723
1950,7,대전광역시,청소년(14-19),남자,1.076
1951,7,대전광역시,청소년(14-19),여자,1.744
1952,7,대전광역시,20대,남자,0.558
1953,7,대전광역시,20대,여자,0.819
1954,7,대전광역시,30대,남자,1.277
1955,7,대전광역시,30대,여자,2.384
1956,7,대전광역시,40대,남자,3.613
1957,7,대전광역시,40대,여자,3.778
1958,7,대전광역시,50대,남자,1.743
1959,7,대전광역시,50대,여자,1.899
1960,7,대전광역시,60대이상,남자,2.882
1961,7,대전광역시,60대이상,여자,2.168
1962,7,부산광역시,영유아(0-5),남자,15.324
1963,7,부산광역시,영유아(0-5),여자,114.148
1964,7,부산광역시,유아(6-7),남자,73.089
1965,7,부산광역시,유아(6-7),여자,76.746
1966,7,부산광역시,초등(8-13),남자,23.24
1967,7,부산광역시,초등(8-13),여자,24.76
1968,7,부산광역시,청소년(14-19),남자,2.994
1969,7,부산광역시,청소년(14-19),여자,4.149
1970,7,부산광역시,20대,남자,1.84
1971,7,부산광역시,20대,여자,2.395
1972,7,부산광역시,30대,남자,3.46
1973,7,부산광역시,30대,여자,7.053
1974,7,부산광역시,40대,남자,9.858
1975,7,부산광역시,40대,여자,9.612
1976,7,부산광역시,50대,남자,5.555
1977,7,부산광역시,50대,여자,3.891
1978,7,부산광역시,60대이상,남자,7.733
1979,7,부산광역시,60대이상,여자,6.768
1980,7,서울특별시,영유아(0-5),남자,30.893
1981,7,서울특별시,영유아(0-5),여자,30.623
1982,7,서울특별시,유아(6-7),남자,20.034
1983,7,서울특별시,유아(6-7),여자,26.352
1984,7,서울특별시,초등(8-13),남자,10.3
1985,7,서울특별시,초등(8-13),여자,11.906
1986,7,서울특별시,청소년(14-19),남자,1.485
1987,7,서울특별시,청소년(14-19),여자,2.087
1988,7,서울특별시,20대,남자,0.748
1989,7,서울특별시,20대,여자,1.498
1990,7,서울특별시,30대,남자,1.159
1991,7,서울특별시,30대,여자,2.405
1992,7,서울특별시,40대,남자,3.237
1993,7,서울특별시,40대,여자,4.126
1994,7,서울특별시,50대,남자,2.164
1995,7,서울특별시,50대,여자,2.342
1996,7,서울특별시,60대이상,남자,2.899
1997,7,서울특별시,60대이상,여자,2.644
1998,7,세종특별자치시,영유아(0-5),남자,25.0
1999,7,세종특별자치시,영유아(0-5),여자,15.854
2000,7,세종특별자치시,유아(6-7),남자,8.01
2001,7,세종특별자치시,유아(6-7),여자,9.063
2002,7,세종특별자치시,초등(8-13),남자,3.039
2003,7,세종특별자치시,초등(8-13),여자,4.302
2004,7,세종특별자치시,청소년(14-19),남자,1.336
2005,7,세종특별자치시,청소년(14-19),여자,1.839
2006,7,세종특별자치시,20대,남자,0.797
2007,7,세종특별자치시,20대,여자,1.36
2008,7,세종특별자치시,30대,남자,1.618
2009,7,세종특별자치시,30대,여자,2.673
2010,7,세종특별자치시,40대,남자,2.343
2011,7,세종특별자치시,40대,여자,2.88
2012,7,세종특별자치시,50대,남자,1.776
2013,7,세종특별자치시,50대,여자,2.12
2014,7,세종특별자치시,60대이상,남자,2.68
2015,7,세종특별자치시,60대이상,여자,2.753
2016,7,울산광역시,영유아(0-5),남자,31.021
2017,7,울산광역시,영유아(0-5),여자,31.339
2018,7,울산광역시,유아(6-7),남자,29.898
2019,7,울산광역시,유아(6-7),여자,38.058
2020,7,울산광역시,초등(8-13),남자,13.487
2021,7,울산광역시,초등(8-13),여자,17.773
2022,7,울산광역시,청소년(14-19),남자,2.201
2023,7,울산광역시,청소년(14-19),여자,5.239
2024,7,울산광역시,20대,남자,1.464
2025,7,울산광역시,20대,여자,2.065
2026,7,울산광역시,30대,남자,3.609
2027,7,울산광역시,30대,여자,5.996
2028,7,울산광역시,40대,남자,6.987
2029,7,울산광역시,40대,여자,6.747
2030,7,울산광역시,50대,남자,2.88
2031,7,울산광역시,50대,여자,2.926
2032,7,울산광역시,60대이상,남자,5.232
2033,7,울산광역시,60대이상,여자,4.174
2034,7,인천광역시,영유아(0-5),남자,23.442
2035,7,인천광역시,영유아(0-5),여자,16.075
2036,7,인천광역시,유아(6-7),남자,17.884
2037,7,인천광역시,유아(6-7),여자,15.205
2038,7,인천광역시,초등(8-13),남자,7.052
2039,7,인천광역시,초등(8-13),여자,8.459
2040,7,인천광역시,청소년(14-19),남자,1.383
2041,7,인천광역시,청소년(14-19),여자,2.044
2042,7,인천광역시,20대,남자,0.66
2043,7,인천광역시,20대,여자,1.125
2044,7,인천광역시,30대,남자,0.784
2045,7,인천광역시,30대,여자,1.508
2046,7,인천광역시,40대,남자,1.655
2047,7,인천광역시,40대,여자,2.2
2048,7,인천광역시,50대,남자,1.335
2049,7,인천광역시,50대,여자,1.206
2050,7,인천광역시,60대이상,남자,2.187
2051,7,인천광역시,60대이상,여자,1.534
2052,7,전라남도,영유아(0-5),남자,19.561
2053,7,전라남도,영유아(0-5),여자,3.188
2054,7,전라남도,유아(6-7),남자,24.638
2055,7,전라남도,유아(6-7),여자,19.389
2056,7,전라남도,초등(8-13),남자,6.516
2057,7,전라남도,초등(8-13),여자,6.914
2058,7,전라남도,청소년(14-19),남자,1.52
2059,7,전라남도,청소년(14-19),여자,2.135
2060,7,전라남도,20대,남자,0.849
2061,7,전라남도,20대,여자,1.472
2062,7,전라남도,30대,남자,1.63
2063,7,전라남도,30대,여자,3.597
2064,7,전라남도,40대,남자,3.201
2065,7,전라남도,40대,여자,3.736
2066,7,전라남도,50대,남자,2.204
2067,7,전라남도,50대,여자,2.24
2068,7,전라남도,60대이상,남자,3.267
2069,7,전라남도,60대이상,여자,2.752
2070,7,전라북도,영유아(0-5),남자,42.246
2071,7,전라북도,영유아(0-5),여자,26.75
2072,7,전라북도,유아(6-7),남자,28.099
2073,7,전라북도,유아(6-7),여자,30.016
2074,7,전라북도,초등(8-13),남자,10.008
2075,7,전라북도,초등(8-13),여자,8.608
2076,7,전라북도,청소년(14-19),남자,2.248
2077,7,전라북도,청소년(14-19),여자,2.699
2078,7,전라북도,20대,남자,1.034
2079,7,전라북도,20대,여자,1.668
2080,7,전라북도,30대,남자,1.819
2081,7,전라북도,30대,여자,4.223
2082,7,전라북도,40대,남자,3.224
2083,7,전라북도,40대,여자,4.333
2084,7,전라북도,50대,남자,1.985
2085,7,전라북도,50대,여자,2.236
2086,7,전라북도,60대이상,남자,3.48
2087,7,전라북도,60대이상,여자,2.64
2088,7,제주특별자치도,영유아(0-5),남자,64.574
2089,7,제주특별자치도,영유아(0-5),여자,73.604
2090,7,제주특별자치도,유아(6-7),남자,45.423
2091,7,제주특별자치도,유아(6-7),여자,45.992
2092,7,제주특별자치도,초등(8-13),남자,16.442
2093,7,제주특별자치도,초등(8-13),여자,15.663
2094,7,제주특별자치도,청소년(14-19),남자,3.854
2095,7,제주특별자치도,청소년(14-19),여자,5.201
2096,7,제주특별자치도,20대,남자,1.885
2097,7,제주특별자치도,20대,여자,3.399
2098,7,제주특별자치도,30대,남자,5.373
2099,7,제주특별자치도,30대,여자,9.865
2100,7,제주특별자치도,40대,남자,9.352
2101,7,제주특별자치도,40대,여자,9.161
2102,7,제주특별자치도,50대,남자,5.858
2103,7,제주특별자치도,50대,여자,6.634
2104,7,제주특별자치도,60대이상,남자,9.793
2105,7,제주특별자치도,60대이상,여자,6.136
2106,7,충청남도,영유아(0-5),남자,7.564
2107,7,충청남도,영유아(0-5),여자,10.852
2108,7,충청남도,유아(6-7),남자,19.983
2109,7,충청남도,유아(6-7),여자,10.683
2110,7,충청남도,초등(8-13),남자,9.494
2111,7,충청남도,초등(8-13),여자,12.178
2112,7,충청남도,청소년(14-19),남자,2.441
2113,7,충청남도,청소년(14-19),여자,3.035
2114,7,충청남도,20대,남자,1.133
2115,7,충청남도,20대,여자,1.626
2116,7,충청남도,30대,남자,2.766
2117,7,충청남도,30대,여자,5.178
2118,7,충청남도,40대,남자,4.667
2119,7,충청남도,40대,여자,4.745
2120,7,충청남도,50대,남자,2.922
2121,7,충청남도,50대,여자,2.595
2122,7,충청남도,60대이상,남자,3.606
2123,7,충청남도,60대이상,여자,2.743
2124,7,충청북도,영유아(0-5),남자,52.427
2125,7,충청북도,영유아(0-5),여자,60.825
2126,7,충청북도,유아(6-7),남자,36.829
2127,7,충청북도,유아(6-7),여자,35.212
2128,7,충청북도,초등(8-13),남자,13.297
2129,7,충청북도,초등(8-13),여자,14.468
2130,7,충청북도,청소년(14-19),남자,3.622
2131,7,충청북도,청소년(14-19),여자,3.838
2132,7,충청북도,20대,남자,1.355
2133,7,충청북도,20대,여자,1.977
2134,7,충청북도,30대,남자,2.941
2135,7,충청북도,30대,여자,5.053
2136,7,충청북도,40대,남자,5.541
2137,7,충청북도,40대,여자,6.108
2138,7,충청북도,50대,남자,3.504
2139,7,충청북도,50대,여자,3.516
2140,7,충청북도,60대이상,남자,5.759
2141,7,충청북도,60대이상,여자,4.947
2142,8,강원도,영유아(0-5),남자,29.095
2143,8,강원도,영유아(0-5),여자,11.508
2144,8,강원도,유아(6-7),남자,26.307
2145,8,강원도,유아(6-7),여자,34.574
2146,8,강원도,초등(8-13),남자,13.619
2147,8,강원도,초등(8-13),여자,19.728
2148,8,강원도,청소년(14-19),남자,5.185
2149,8,강원도,청소년(14-19),여자,8.068
2150,8,강원도,20대,남자,1.863
2151,8,강원도,20대,여자,2.677
2152,8,강원도,30대,남자,4.054
2153,8,강원도,30대,여자,5.759
2154,8,강원도,40대,남자,8.246
2155,8,강원도,40대,여자,8.547
2156,8,강원도,50대,남자,5.263
2157,8,강원도,50대,여자,5.32
2158,8,강원도,60대이상,남자,8.241
2159,8,강원도,60대이상,여자,5.39
2160,8,경기도,영유아(0-5),남자,11.689
2161,8,경기도,영유아(0-5),여자,12.616
2162,8,경기도,유아(6-7),남자,14.119
2163,8,경기도,유아(6-7),여자,18.521
2164,8,경기도,초등(8-13),남자,10.803
2165,8,경기도,초등(8-13),여자,11.209
2166,8,경기도,청소년(14-19),남자,2.224
2167,8,경기도,청소년(14-19),여자,3.43
2168,8,경기도,20대,남자,0.801
2169,8,경기도,20대,여자,1.503
2170,8,경기도,30대,남자,1.65
2171,8,경기도,30대,여자,3.817
2172,8,경기도,40대,남자,4.392
2173,8,경기도,40대,여자,5.486
2174,8,경기도,50대,남자,2.291
2175,8,경기도,50대,여자,2.237
2176,8,경기도,60대이상,남자,3.03
2177,8,경기도,60대이상,여자,2.353
2178,8,경상남도,영유아(0-5),남자,10.389
2179,8,경상남도,영유아(0-5),여자,12.517
2180,8,경상남도,유아(6-7),남자,13.29
2181,8,경상남도,유아(6-7),여자,19.429
2182,8,경상남도,초등(8-13),남자,9.725
2183,8,경상남도,초등(8-13),여자,11.023
2184,8,경상남도,청소년(14-19),남자,2.868
2185,8,경상남도,청소년(14-19),여자,4.726
2186,8,경상남도,20대,남자,0.841
2187,8,경상남도,20대,여자,1.258
2188,8,경상남도,30대,남자,2.013
2189,8,경상남도,30대,여자,4.352
2190,8,경상남도,40대,남자,4.462
2191,8,경상남도,40대,여자,5.318
2192,8,경상남도,50대,남자,2.465
2193,8,경상남도,50대,여자,2.305
2194,8,경상남도,60대이상,남자,3.766
2195,8,경상남도,60대이상,여자,3.186
2196,8,경상북도,영유아(0-5),남자,21.662
2197,8,경상북도,영유아(0-5),여자,23.928
2198,8,경상북도,유아(6-7),남자,45.176
2199,8,경상북도,유아(6-7),여자,45.402
2200,8,경상북도,초등(8-13),남자,15.573
2201,8,경상북도,초등(8-13),여자,16.921
2202,8,경상북도,청소년(14-19),남자,4.364
2203,8,경상북도,청소년(14-19),여자,7.553
2204,8,경상북도,20대,남자,1.625
2205,8,경상북도,20대,여자,2.111
2206,8,경상북도,30대,남자,3.382
2207,8,경상북도,30대,여자,5.294
2208,8,경상북도,40대,남자,7.412
2209,8,경상북도,40대,여자,7.612
2210,8,경상북도,50대,남자,4.046
2211,8,경상북도,50대,여자,3.694
2212,8,경상북도,60대이상,남자,6.023
2213,8,경상북도,60대이상,여자,4.725
2214,8,광주광역시,영유아(0-5),남자,69.521
2215,8,광주광역시,영유아(0-5),여자,61.925
2216,8,광주광역시,유아(6-7),남자,39.034
2217,8,광주광역시,유아(6-7),여자,40.772
2218,8,광주광역시,초등(8-13),남자,10.989
2219,8,광주광역시,초등(8-13),여자,13.942
2220,8,광주광역시,청소년(14-19),남자,1.365
2221,8,광주광역시,청소년(14-19),여자,3.867
2222,8,광주광역시,20대,남자,0.765
2223,8,광주광역시,20대,여자,1.133
2224,8,광주광역시,30대,남자,1.834
2225,8,광주광역시,30대,여자,2.986
2226,8,광주광역시,40대,남자,3.246
2227,8,광주광역시,40대,여자,3.453
2228,8,광주광역시,50대,남자,0.898
2229,8,광주광역시,50대,여자,1.449
2230,8,광주광역시,60대이상,남자,2.701
2231,8,광주광역시,60대이상,여자,2.002
2232,8,대구광역시,영유아(0-5),남자,100.919
2233,8,대구광역시,영유아(0-5),여자,116.17
2234,8,대구광역시,유아(6-7),남자,70.805
2235,8,대구광역시,유아(6-7),여자,78.558
2236,8,대구광역시,초등(8-13),남자,23.393
2237,8,대구광역시,초등(8-13),여자,32.433
2238,8,대구광역시,청소년(14-19),남자,9.184
2239,8,대구광역시,청소년(14-19),여자,14.375
2240,8,대구광역시,20대,남자,4.381
2241,8,대구광역시,20대,여자,4.057
2242,8,대구광역시,30대,남자,10.336
2243,8,대구광역시,30대,여자,15.911
2244,8,대구광역시,40대,남자,18.073
2245,8,대구광역시,40대,여자,17.825
2246,8,대구광역시,50대,남자,11.471
2247,8,대구광역시,50대,여자,10.34
2248,8,대구광역시,60대이상,남자,14.829
2249,8,대구광역시,60대이상,여자,12.632
2250,8,대전광역시,영유아(0-5),남자,34.7
2251,8,대전광역시,영유아(0-5),여자,36.434
2252,8,대전광역시,유아(6-7),남자,31.013
2253,8,대전광역시,유아(6-7),여자,31.752
2254,8,대전광역시,초등(8-13),남자,13.58
2255,8,대전광역시,초등(8-13),여자,11.762
2256,8,대전광역시,청소년(14-19),남자,3.322
2257,8,대전광역시,청소년(14-19),여자,5.627
2258,8,대전광역시,20대,남자,0.848
2259,8,대전광역시,20대,여자,1.263
2260,8,대전광역시,30대,남자,2.344
2261,8,대전광역시,30대,여자,4.053
2262,8,대전광역시,40대,남자,6.796
2263,8,대전광역시,40대,여자,6.812
2264,8,대전광역시,50대,남자,3.428
2265,8,대전광역시,50대,여자,3.269
2266,8,대전광역시,60대이상,남자,4.848
2267,8,대전광역시,60대이상,여자,3.227
2268,8,부산광역시,영유아(0-5),남자,14.453
2269,8,부산광역시,영유아(0-5),여자,104.823
2270,8,부산광역시,유아(6-7),남자,71.1
2271,8,부산광역시,유아(6-7),여자,77.536
2272,8,부산광역시,초등(8-13),남자,24.354
2273,8,부산광역시,초등(8-13),여자,26.479
2274,8,부산광역시,청소년(14-19),남자,3.923
2275,8,부산광역시,청소년(14-19),여자,6.553
2276,8,부산광역시,20대,남자,1.438
2277,8,부산광역시,20대,여자,1.871
2278,8,부산광역시,30대,남자,3.06
2279,8,부산광역시,30대,여자,6.072
2280,8,부산광역시,40대,남자,9.435
2281,8,부산광역시,40대,여자,9.582
2282,8,부산광역시,50대,남자,5.109
2283,8,부산광역시,50대,여자,3.422
2284,8,부산광역시,60대이상,남자,6.813
2285,8,부산광역시,60대이상,여자,6.097
2286,8,서울특별시,영유아(0-5),남자,39.16
2287,8,서울특별시,영유아(0-5),여자,37.664
2288,8,서울특별시,유아(6-7),남자,24.661
2289,8,서울특별시,유아(6-7),여자,32.564
2290,8,서울특별시,초등(8-13),남자,12.403
2291,8,서울특별시,초등(8-13),여자,14.24
2292,8,서울특별시,청소년(14-19),남자,2.251
2293,8,서울특별시,청소년(14-19),여자,3.43
2294,8,서울특별시,20대,남자,0.757
2295,8,서울특별시,20대,여자,1.465
2296,8,서울특별시,30대,남자,1.308
2297,8,서울특별시,30대,여자,2.687
2298,8,서울특별시,40대,남자,3.773
2299,8,서울특별시,40대,여자,4.768
2300,8,서울특별시,50대,남자,2.353
2301,8,서울특별시,50대,여자,2.565
2302,8,서울특별시,60대이상,남자,3.049
2303,8,서울특별시,60대이상,여자,2.88
2304,8,세종특별자치시,영유아(0-5),남자,34.524
2305,8,세종특별자치시,영유아(0-5),여자,12.195
2306,8,세종특별자치시,유아(6-7),남자,12.403
2307,8,세종특별자치시,유아(6-7),여자,11.875
2308,8,세종특별자치시,초등(8-13),남자,4.062
2309,8,세종특별자치시,초등(8-13),여자,5.275
2310,8,세종특별자치시,청소년(14-19),남자,2.396
2311,8,세종특별자치시,청소년(14-19),여자,3.605
2312,8,세종특별자치시,20대,남자,0.647
2313,8,세종특별자치시,20대,여자,1.36
2314,8,세종특별자치시,30대,남자,1.999
2315,8,세종특별자치시,30대,여자,2.638
2316,8,세종특별자치시,40대,남자,2.72
2317,8,세종특별자치시,40대,여자,3.344
2318,8,세종특별자치시,50대,남자,2.202
2319,8,세종특별자치시,50대,여자,1.955
2320,8,세종특별자치시,60대이상,남자,2.396
2321,8,세종특별자치시,60대이상,여자,3.465
2322,8,울산광역시,영유아(0-5),남자,31.489
2323,8,울산광역시,영유아(0-5),여자,31.51
2324,8,울산광역시,유아(6-7),남자,31.579
2325,8,울산광역시,유아(6-7),여자,38.733
2326,8,울산광역시,초등(8-13),남자,15.009
2327,8,울산광역시,초등(8-13),여자,19.368
2328,8,울산광역시,청소년(14-19),남자,2.716
2329,8,울산광역시,청소년(14-19),여자,5.98
2330,8,울산광역시,20대,남자,1.262
2331,8,울산광역시,20대,여자,1.71
2332,8,울산광역시,30대,남자,3.531
2333,8,울산광역시,30대,여자,5.618
2334,8,울산광역시,40대,남자,7.669
2335,8,울산광역시,40대,여자,6.845
2336,8,울산광역시,50대,남자,2.913
2337,8,울산광역시,50대,여자,2.788
2338,8,울산광역시,60대이상,남자,5.192
2339,8,울산광역시,60대이상,여자,4.273
2340,8,인천광역시,영유아(0-5),남자,37.064
2341,8,인천광역시,영유아(0-5),여자,24.726
2342,8,인천광역시,유아(6-7),남자,27.282
2343,8,인천광역시,유아(6-7),여자,25.914
2344,8,인천광역시,초등(8-13),남자,11.497
2345,8,인천광역시,초등(8-13),여자,13.778
2346,8,인천광역시,청소년(14-19),남자,2.614
2347,8,인천광역시,청소년(14-19),여자,4.34
2348,8,인천광역시,20대,남자,0.659
2349,8,인천광역시,20대,여자,1.155
2350,8,인천광역시,30대,남자,1.134
2351,8,인천광역시,30대,여자,2.162
2352,8,인천광역시,40대,남자,2.707
2353,8,인천광역시,40대,여자,3.472
2354,8,인천광역시,50대,남자,1.92
2355,8,인천광역시,50대,여자,1.543
2356,8,인천광역시,60대이상,남자,2.791
2357,8,인천광역시,60대이상,여자,2.0
2358,8,전라남도,영유아(0-5),남자,28.343
2359,8,전라남도,영유아(0-5),여자,5.72
2360,8,전라남도,유아(6-7),남자,24.232
2361,8,전라남도,유아(6-7),여자,33.997
2362,8,전라남도,초등(8-13),남자,10.753
2363,8,전라남도,초등(8-13),여자,11.893
2364,8,전라남도,청소년(14-19),남자,3.068
2365,8,전라남도,청소년(14-19),여자,5.169
2366,8,전라남도,20대,남자,1.119
2367,8,전라남도,20대,여자,1.715
2368,8,전라남도,30대,남자,2.362
2369,8,전라남도,30대,여자,5.019
2370,8,전라남도,40대,남자,4.494
2371,8,전라남도,40대,여자,5.405
2372,8,전라남도,50대,남자,3.007
2373,8,전라남도,50대,여자,2.958
2374,8,전라남도,60대이상,남자,3.824
2375,8,전라남도,60대이상,여자,3.725
2376,8,전라북도,영유아(0-5),남자,42.246
2377,8,전라북도,영유아(0-5),여자,24.776
2378,8,전라북도,유아(6-7),남자,31.818
2379,8,전라북도,유아(6-7),여자,35.313
2380,8,전라북도,초등(8-13),남자,11.794
2381,8,전라북도,초등(8-13),여자,10.421
2382,8,전라북도,청소년(14-19),남자,2.956
2383,8,전라북도,청소년(14-19),여자,3.675
2384,8,전라북도,20대,남자,0.972
2385,8,전라북도,20대,여자,1.613
2386,8,전라북도,30대,남자,1.967
2387,8,전라북도,30대,여자,4.279
2388,8,전라북도,40대,남자,3.6
2389,8,전라북도,40대,여자,4.659
2390,8,전라북도,50대,남자,2.025
2391,8,전라북도,50대,여자,2.27
2392,8,전라북도,60대이상,남자,3.765
2393,8,전라북도,60대이상,여자,2.826
2394,8,제주특별자치도,영유아(0-5),남자,75.785
2395,8,제주특별자치도,영유아(0-5),여자,88.325
2396,8,제주특별자치도,유아(6-7),남자,58.275
2397,8,제주특별자치도,유아(6-7),여자,61.069
2398,8,제주특별자치도,초등(8-13),남자,22.333
2399,8,제주특별자치도,초등(8-13),여자,22.051
2400,8,제주특별자치도,청소년(14-19),남자,5.457
2401,8,제주특별자치도,청소년(14-19),여자,6.486
2402,8,제주특별자치도,20대,남자,2.284
2403,8,제주특별자치도,20대,여자,3.666
2404,8,제주특별자치도,30대,남자,5.908
2405,8,제주특별자치도,30대,여자,11.539
2406,8,제주특별자치도,40대,남자,11.612
2407,8,제주특별자치도,40대,여자,11.515
2408,8,제주특별자치도,50대,남자,6.816
2409,8,제주특별자치도,50대,여자,7.337
2410,8,제주특별자치도,60대이상,남자,11.547
2411,8,제주특별자치도,60대이상,여자,7.314
2412,8,충청남도,영유아(0-5),남자,7.488
2413,8,충청남도,영유아(0-5),여자,10.112
2414,8,충청남도,유아(6-7),남자,21.8
2415,8,충청남도,유아(6-7),여자,12.147
2416,8,충청남도,초등(8-13),남자,11.775
2417,8,충청남도,초등(8-13),여자,15.505
2418,8,충청남도,청소년(14-19),남자,4.372
2419,8,충청남도,청소년(14-19),여자,6.291
2420,8,충청남도,20대,남자,1.251
2421,8,충청남도,20대,여자,1.809
2422,8,충청남도,30대,남자,2.906
2423,8,충청남도,30대,여자,5.892
2424,8,충청남도,40대,남자,5.769
2425,8,충청남도,40대,여자,6.073
2426,8,충청남도,50대,남자,3.762
2427,8,충청남도,50대,여자,3.361
2428,8,충청남도,60대이상,남자,4.978
2429,8,충청남도,60대이상,여자,3.795
2430,8,충청북도,영유아(0-5),남자,50.097
2431,8,충청북도,영유아(0-5),여자,54.021
2432,8,충청북도,유아(6-7),남자,37.255
2433,8,충청북도,유아(6-7),여자,37.467
2434,8,충청북도,초등(8-13),남자,13.913
2435,8,충청북도,초등(8-13),여자,15.452
2436,8,충청북도,청소년(14-19),남자,4.364
2437,8,충청북도,청소년(14-19),여자,5.304
2438,8,충청북도,20대,남자,1.077
2439,8,충청북도,20대,여자,1.646
2440,8,충청북도,30대,남자,2.695
2441,8,충청북도,30대,여자,4.829
2442,8,충청북도,40대,남자,5.548
2443,8,충청북도,40대,여자,6.098
2444,8,충청북도,50대,남자,3.274
2445,8,충청북도,50대,여자,3.322
2446,8,충청북도,60대이상,남자,5.727
2447,8,충청북도,60대이상,여자,4.705
2448,8,강원도,영유아(0-5),남자,29.095
2449,8,강원도,영유아(0-5),여자,11.508
2450,8,강원도,유아(6-7),남자,26.307
2451,8,강원도,유아(6-7),여자,34.574
2452,8,강원도,초등(8-13),남자,13.619
2453,8,강원도,초등(8-13),여자,19.728
2454,8,강원도,청소년(14-19),남자,5.185
2455,8,강원도,청소년(14-19),여자,8.068
2456,8,강원도,20대,남자,1.863
2457,8,강원도,20대,여자,2.677
2458,8,강원도,30대,남자,4.054
2459,8,강원도,30대,여자,5.759
2460,8,강원도,40대,남자,8.246
