,FCLTY_NM,LCLAS_NM,ZIP_NO,FCLTY_ROAD_NM_ADDR,lat,lon,OPTN_DC,ADIT_DC,AREA
332,고스트북스,독립서점,41913.0,대구광역시 중구 경상감영길 212 3층,35.87162466,128.598902,"해외출판물,인문학,근대소설,우주과학등 예술서적",카페 : 있음,대구
333,차방책방,독립서점,41919.0,대구광역시 중구 경상감영길 60 1층 차방책방,35.8714059,128.5907563,독립서점과 북카페의 복합공간,카페 : 있음,대구
334,굿브랜딩북스,독립서점,41946.0,대구광역시 중구 달구벌대로447길 72-1,35.86561079,128.6083915,"큐레이션 서점, 핸드드립 커피도 판매",카페 : 있음,대구
335,영풍문고 대구 대백점,일반서점,41938.0,대구광역시 중구 동성로 30 대구백화점 지하 1층,35.86946198,128.5959439,다양한 국내외도서 취급,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",대구
336,노르웨이의 숲,북바,41942.0,대구광역시 중구 동성로2길 30-5,35.86732155,128.5968462,독서활동장소,"화장실 남녀구분 : 구분, 카페 : 있음",대구
337,북스치킨북카페,북카페,41967.0,대구광역시 중구 명륜로 71,35.86152584,128.5924939,"낮에는 북카페, 밤에는 치킨집",카페 : 있음,대구
338,낫온리북스,일반서점,41959.0,대구광역시 중구 봉산문화길 10 은성빌딩 5층 502호,35.86065174,128.5986274,사진집과 예술 서적을판매하는 작은 서점,카페 : 있음,대구
339,봉산19,독립서점,41958.0,대구광역시 중구 봉산문화길 19 2층,35.86096031,128.5981582,"독립출판물과 맥주,칵테일 판매점",카페 : 있음,대구
340,그레타책방,일반서점,41919.0,대구광역시 중구 서성로14길 14 1층,35.87241725,128.5883332,"그림책방, 인형극 책방",카페 : 있음,대구
341,그레타책방,일반서점,41919.0,대구광역시 중구 서성로14길 14 1층,35.87241725,128.5883332,독서활동장소,카페 : 있음,대구
342,대구하루,북카페,41918.0,대구광역시 중구 서성로14길 73,35.87301262,128.5916547,"한일문화교류 프로그램, 한국어/일본어 강좌",카페 : 있음,대구
343,남산상점,북카페,41965.0,대구광역시 중구 재마루1길 45 1층 남산상점,35.86338928,128.5883329,"책, 음료, 잠화 그리고 스위스 커피를 편하게 마시고 즐길 수 있는 공간",카페 : 있음,대구
344,북카페 민툰,만화방,41937.0,대구광역시 중구 중앙대로 412-52 지하1층,35.86973011,128.595211,"연인드르이 데이트 장소, 신개념의 힐링장소","화장실 남녀구분 : 구분, 카페 : 있음",대구
345,북카페세모 중리점,카페,34394.0,대전광역시 대덕구 한밭대로 1097 1층,36.35911814,127.4206572,"매장에서 직접 만든 신선한 디저트와 베이커리, 직접로스팅한 커피, 트렌디한 인테리어, 자리마다 콘센트 구비, 200원의 베스트셀러 책 구비","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
346,북카페미소라,북카페,34394.0,대전광역시 대덕구 한밭대로 1133 증산도교육문화회관,36.35946116,127.4244989,"아기자기하고 독특한 인테리어, 액세서리 코너","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
347,나나들북카페,북카페,34500.0,대전광역시 동구 대청호수로337번길 49,36.35799424,127.4758873,"마을 주민이 공간시설, 운영프로그램을 직접 디자인, 인근 경치가 아름다운 주산동마을회관, 모든 메뉴가 1000원","주차 : 가능, 카페 : 있음, 리뷰여부 : 있음",대전
348,에클레시아커피북카페,북카페,34609.0,대전광역시 동구 동대전광역시로 109 2층,36.33217542,127.4444263,"최대 20명의 단체손님도 예약 가능, 바리스타 직접 수업과 자격증 수업 가능","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
349,그림공간,북카페,35357.0,대전광역시 서구 원도안로179번길 68 1층 카페 그림공간,36.3183280729407,127.3440269,독서활동장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
350,보물썸 송촌점,북카페,34409.0,대전광역시 대덕구 계족산로81번길 40,36.36486969,127.439493,만화카페,"화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
351,오정북카페,도서관,34431.0,대전광역시 대덕구 동산초교로 82 오정교회,36.35081078,127.4247068,도서관 내 카페,카페 : 있음,대전
352,꽁냥꽁냥,북카페,34431.0,대전광역시 대덕구 한남로 23 4층,36.35098041,127.4256449,무인 운영 만화카페,"화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
353,카페허밍 꿈꾸는연어점,북카페,34535.0,대전광역시 동구 동대전광역시로284번길 105,36.34888459,127.450076,"대전광역시의 랜드마크를 꿈꾸는 길드형 카페, 매일 매일 로스팅을 하고 좋은 문화를 만들기 위해 노력중","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
354,심심푸리 대전복합터미널점,북카페,34572.0,대전광역시 동구 동서대로 1688,36.34885277,127.4374401,"200평 규모의 만화카페, 5만여권의 웹툰 구비, 데이트장소로 좋음","카페 : 있음, 리뷰여부 : 있음",대전
355,드림폴리북카페,카페,34503.0,대전광역시 동구 우암로 352-21,36.35063312,127.454342,독서활동장소,"카페 : 있음, 리뷰여부 : 있음",대전
356,카페허밍,카페,34570.0,대전광역시 동구 태전로 132-18,36.34038986,127.4225864,독서활동장소,"주차 : 가능, 카페 : 있음, 리뷰여부 : 있음",대전
357,유앤아이,북카페,34554.0,대전광역시 동구 홍도로33번길 74-14,36.35081081,127.4266328,"카페와 스터디룸, 독서실이 공존하는 멀티카페, 커피한잔과 함께하는 여유는 물론 개인열람실을 갖추고 있음","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
358,삼요소,독립서점,35231.0,대전광역시 서구 갈마역로 1 (2층),36.35094631,127.3731452,"서점,카페,문화공간,""독립서점""서점","카페 : 있음, 리뷰여부 : 있음",대전
359,도안아이파크드림북카페,북카페,35355.0,대전광역시 서구 도안동로 183,36.32286825,127.345736,독서활동장소,"카페 : 있음, 리뷰여부 : 있음",대전
360,심심푸리 가수원점,북카페,35368.0,대전광역시 서구 도안동로11번길 48,36.30588762,127.3501949,"연인, 친구와 함꼐하는 공간","카페 : 있음, 리뷰여부 : 있음",대전
361,깝툰,북카페,35229.0,대전광역시 서구 둔지로 36,36.35272294,127.3769018,누워서 편안히 만화나 잡지 혹은 보드게임을 즐길 수 있는 문화공간,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
362,이츠타임,북카페,35240.0,대전광역시 서구 둔산로 129 메디빌딩 B102,36.35158351,127.3883119,"커피, 수제맥주, 와인을 판매하는 브런치&북카페, 서점과 연결되어 있어 책구매, 방문이 편리","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
363,탁마,북카페,35235.0,대전광역시 서구 둔산서로 17,36.34825026,127.3825912,스터디카페,"카페 : 있음, 리뷰여부 : 있음",대전
364,다락만화카페,북카페,35263.0,대전광역시 서구 문정로 78 정우빌딩,36.34643081,127.3878923,"맛있는 커피와 다양한 먹거리, 2만권의 만화책, 인기소설과 다양한 책, 각 국가별 도시별 여행책과 여행정보, 인기보드게임 등 구비","카페 : 있음, 리뷰여부 : 있음",대전
365,노란우산 그림서적카페,독립서점,35415.0,대전광역시 서구 복수남로12번길 44 105호,36.29920237,127.380992,"그림서적카페, 단행본그림서적","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
366,깝툰만화&플스방,만화방,35214.0,대전광역시 서구 청사로123번길 34,36.36132559,127.3776699,"취향 저격 만화카페 & PS4 구비, 이색데이트 공간","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
367,cafede로데오코믹스,북카페,34138.0,대전광역시 유성구 궁동로18번길 58,36.36263681,127.350507,만화카페,"화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
368,수상한다락방,북카페,34086.0,대전광역시 유성구 노은로 178 금강프라자 4층 수상한다락방,36.3755904,127.3185077,아늑하고 조용한 개별공간이 마련되어 있으며 3만권 이상의 만화를 비롯하여 그랙픽노블과 웹툰까지 다양하게 구비,"카페 : 있음, 리뷰여부 : 있음",대전
369,마을,카페,34138.0,대전광역시 유성구 대학로151번길 38,36.36237395,127.3503096,"스터디 하기 좋은, 시험 공부 친구들과의 친목 수다 모든 것이 가능한 복합 문화 카페","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
370,그리고 시간,카페,34155.0,대전광역시 유성구 동서대로5번길 21-16,36.35980062,127.3067329,독서활동장소,"카페 : 있음, 리뷰여부 : 있음",대전
371,서점이도저도,독립서점,34117.0,대전광역시 유성구 신성로62번길 15 1층,36.38855697,127.3486329,"소설,에세이,그림서적,인문학 등 다양한 책과 카페운영","주차 : 가능, 카페 : 있음, 리뷰여부 : 있음",대전
372,꽃나래허브,카페,34139.0,대전광역시 유성구 어은로 42 우진빌딩 301호,36.36222753,127.3576862,꽃차&허브차 공방 겸 카페,"카페 : 있음, 리뷰여부 : 있음",대전
373,버찌책방,일반서점,34071.0,대전광역시 유성구 지족로349번길 48-7,36.38749652,127.3171427,"맛있는 커피, 티가 있는 우리 동네 문화 사랑방","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
374,배재대학교대덕밸리캠퍼스북카페,북카페,34015.0,대전광역시 유성구 테크노1로 11-3,36.43222407,127.3887829,독서활동장소,카페 : 있음,대전
375,휘게문고 대전점,일반서점,34030.0,대전광역시 유성구 테크노중앙로 123,36.42343715,127.3985166,국내외 다양한 도서,"카페 : 있음, 리뷰여부 : 있음",대전
376,심심푸리 만화카페,북카페,34018.0,대전광역시 유성구 테크노중앙로 54,36.42605653,127.3913289,새로운 데이트 공간,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
377,애트,복합공간,34832.0,대전광역시 중구 대전광역시천서로 467-1 1층,36.330199,127.4279321,"최고 사양 빔프로젝터 무료사용, 화이트보드 제공","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
378,신나는북새통,북카페,34922.0,대전광역시 중구 대종로488번길 46,36.32884935,127.4286353,"깨끗한 인테리어로 커플, 친구들끼리 오기 좋음, 분리된 개인공간으로 혼자 오시는 분들도 많음","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
379,소녀감성,카페,34862.0,대전광역시 중구 보문로 293 협동의집 1층,36.32844183,127.4203183,"책, 커피, 디저트를 즐길 수 있는 조용하고 따뜻한 분위기의 카페","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음",대전
380,정혜씨네북카페,북카페,34839.0,대전광역시 중구 중앙로 119,36.32794531,127.4228696,독서활동장소,"카페 : 있음, 리뷰여부 : 있음",대전
381,고로고로 만화카페,북카페,34921.0,대전광역시 중구 중앙로164번길 22-12,36.32834042,127.4275613,"130평의 만화카페, 쾌적한 환경과 다양한 먹거리, 최신카툰 및 웹툰 다량보유","카페 : 있음, 리뷰여부 : 있음",대전
382,놀이터카페,북카페,46764.0,부산 강서구 명지동 3239-106,35.08379222,128.9042195,독서활동장소,"카페 : 있음, 리뷰여부 : 있음",부산
383,심심푸리 북카페,북카페,48498.0,부산 남구 용소로14번길 9,35.13582299,129.1002664,"만화카페, 경상대 부근","화장실 남녀구분 : 구분, 카페 : 있음",부산
384,북카페심심푸리 동래역점,북카페,47736.0,부산 동래구 명륜로129번길 2,35.20559255,129.0820098,"만화카페, 누워 쉬면서 만화 볼 수 있음, 독립된 공간에서 음악 들으며 힐링 가능","화장실 남녀구분 : 구분, 카페 : 있음",부산
385,류영진부산경제연구소&북카페,북카페,47270.0,부산 부산진구 가야대로 517 7층,35.15366946,129.0285638,-,"화장실 남녀구분 : 구분, 카페 : 있음",부산
386,책읽는정원카페북가든,북카페,47296.0,부산 부산진구 동천로 61 2층,35.15417296,129.0621437,"만화카페, 편하고 깔끔한 분위기","화장실 남녀구분 : 구분, 카페 : 있음",부산
387,북카페심심푸리,북카페,47292.0,부산 부산진구 중앙대로702번길 33,35.15555206,129.061119,"만화카페, 차별화된 인테리어, 음식주문 가능","화장실 남녀구분 : 구분, 카페 : 있음",부산
388,미스터힐링 양정점,북카페,47210.0,부산 부산진구 중앙대로969번길 11 롯데갤러리움상가 1층 c동 101호,35.17587419,129.0728552,"소통 카페, 만화카페, 세미나실이 있어 모임하기에 적합한 장소, 롯데갤러리움 지하주차장 이용시 3시간 무료주차","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",부산
389,심심푸리북카페 사상점,북카페,46968.0,부산 사상구 사상로202번길 16 강림빌딩,35.16339512,128.9852297,"만화카페, 다양한 보드게임, 다양한 음식",카페 : 있음,부산
390,닥밭골북카페,북카페,49215.0,부산 서구 동대신동2가 80-2,35.11402224,129.0236773,독서활동 장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",부산
391,인문학 북카페 동행,도서관,47578.0,부산 연제구 월드컵대로92번길 49,35.1829497,129.0860464,-,"카페 : 있음, 리뷰여부 : 있음",부산
392,플러스북카페,북카페,49035.0,부산 영도구 대교로 1 미라클타워 지하1층,35.09269069,129.0442701,"만화카페, 24시 카페, 100평 넓이의 널찍한 공간, '룸'에서 편하게 즐길 수 있는 공간","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",부산
393,북카페숲,북카페,49115.0,부산 영도구 중리로 46-12,35.07492567,129.0689117,"독서활동, 다양한 쿠기","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",부산
394,쿠무다,북카페,48073.0,부산 해운대구 송정광어골로 62 송정동신라빌딩,35.17611916,129.1958801,독서활동장소,카페 : 있음,부산
