ANALS_TRGET_YEAR,ANALS_TRGET_MT,AREA_NM,AGE_FLAG_NM,SEXDSTN_FLAG_NM,LON_CO,LON_MBER_CO,READ_QY
2020,06,충청북도,청소년(14-19),여자,4964,1180,4.207
2020,06,충청북도,20대,남자,3069,627,4.895
2020,06,충청북도,20대,여자,6109,1303,4.688
2020,06,충청북도,30대,남자,8708,1062,8.2
2020,06,충청북도,30대,여자,24161,2884,8.378
2020,06,충청북도,40대,남자,17807,2057,8.657
2020,06,충청북도,40대,여자,27562,3573,7.714
2020,06,충청북도,50대,남자,5968,844,7.071
2020,06,충청북도,50대,여자,6698,1045,6.41
2020,06,충청북도,60대이상,남자,5509,682,8.078
2020,06,충청북도,60대이상,여자,3554,469,7.578
2020,07,강원도,영유아(0-5),남자,1844,202,9.129
2020,07,강원도,영유아(0-5),여자,1752,171,10.246
2020,07,강원도,유아(6-7),남자,2776,280,9.914
2020,07,강원도,유아(6-7),여자,2841,267,10.64
2020,07,강원도,초등(8-13),남자,10775,1208,8.92
2020,07,강원도,초등(8-13),여자,12569,1447,8.686
2020,07,강원도,청소년(14-19),남자,2695,622,4.333
2020,07,강원도,청소년(14-19),여자,3981,965,4.125
2020,07,강원도,20대,남자,2730,629,4.34
2020,07,강원도,20대,여자,5333,1200,4.444
2020,07,강원도,30대,남자,6590,944,6.981
2020,07,강원도,30대,여자,18640,2440,7.639
2020,07,강원도,40대,남자,14842,1950,7.611
2020,07,강원도,40대,여자,22718,3271,6.945
2020,07,강원도,50대,남자,6130,938,6.535
2020,07,강원도,50대,여자,6460,1113,5.804
2020,07,강원도,60대이상,남자,5841,809,7.22
2020,07,강원도,60대이상,여자,3165,512,6.182
2020,07,경기도,영유아(0-5),남자,23864,1976,12.077
2020,07,경기도,영유아(0-5),여자,25322,2018,12.548
2020,07,경기도,유아(6-7),남자,42097,3424,12.295
2020,07,경기도,유아(6-7),여자,43906,3396,12.929
2020,07,경기도,초등(8-13),남자,133865,13216,10.129
2020,07,경기도,초등(8-13),여자,144834,14016,10.333
2020,07,경기도,청소년(14-19),남자,16963,3576,4.744
2020,07,경기도,청소년(14-19),여자,26077,5767,4.522
2020,07,경기도,20대,남자,22788,5367,4.246
2020,07,경기도,20대,여자,47830,12178,3.928
2020,07,경기도,30대,남자,59035,8493,6.951
2020,07,경기도,30대,여자,208850,26048,8.018
2020,07,경기도,40대,남자,183007,22433,8.158
2020,07,경기도,40대,여자,344538,42801,8.05
2020,07,경기도,50대,남자,43145,7967,5.415
2020,07,경기도,50대,여자,54160,10221,5.299
2020,07,경기도,60대이상,남자,34525,5915,5.837
2020,07,경기도,60대이상,여자,26205,3994,6.561
2020,07,경상남도,영유아(0-5),남자,7919,787,10.062
2020,07,경상남도,영유아(0-5),여자,7702,767,10.042
2020,07,경상남도,유아(6-7),남자,10979,1063,10.328
2020,07,경상남도,유아(6-7),여자,10746,1036,10.373
2020,07,경상남도,초등(8-13),남자,35158,3734,9.416
2020,07,경상남도,초등(8-13),여자,36008,3838,9.382
2020,07,경상남도,청소년(14-19),남자,5165,1200,4.304
2020,07,경상남도,청소년(14-19),여자,7712,1786,4.318
2020,07,경상남도,20대,남자,4423,1070,4.134
2020,07,경상남도,20대,여자,8431,1925,4.38
2020,07,경상남도,30대,남자,12864,1829,7.033
2020,07,경상남도,30대,여자,47866,5735,8.346
2020,07,경상남도,40대,남자,32721,4056,8.067
2020,07,경상남도,40대,여자,57490,7601,7.563
2020,07,경상남도,50대,남자,8122,1406,5.777
2020,07,경상남도,50대,여자,9027,1712,5.273
2020,07,경상남도,60대이상,남자,7466,1076,6.939
2020,07,경상남도,60대이상,여자,5547,790,7.022
2020,07,경상북도,영유아(0-5),남자,3396,345,9.843
2020,07,경상북도,영유아(0-5),여자,3487,312,11.176
2020,07,경상북도,유아(6-7),남자,5311,510,10.414
2020,07,경상북도,유아(6-7),여자,5218,473,11.032
2020,07,경상북도,초등(8-13),남자,18688,1887,9.904
2020,07,경상북도,초등(8-13),여자,18029,1881,9.585
2020,07,경상북도,청소년(14-19),남자,3230,734,4.401
2020,07,경상북도,청소년(14-19),여자,6363,1403,4.535
2020,07,경상북도,20대,남자,3608,777,4.644
2020,07,경상북도,20대,여자,6704,1461,4.589
2020,07,경상북도,30대,남자,10012,1296,7.725
2020,07,경상북도,30대,여자,28970,3476,8.334
2020,07,경상북도,40대,남자,21098,2443,8.636
2020,07,경상북도,40대,여자,33873,4305,7.868
2020,07,경상북도,50대,남자,5513,918,6.005
2020,07,경상북도,50대,여자,7109,1202,5.914
2020,07,경상북도,60대이상,남자,5561,744,7.474
2020,07,경상북도,60대이상,여자,4097,535,7.658
2020,07,광주광역시,영유아(0-5),남자,238,38,6.263
2020,07,광주광역시,영유아(0-5),여자,171,35,4.886
2020,07,광주광역시,유아(6-7),남자,431,72,5.986
2020,07,광주광역시,유아(6-7),여자,330,51,6.471
2020,07,광주광역시,초등(8-13),남자,1420,236,6.017
2020,07,광주광역시,초등(8-13),여자,1894,302,6.272
2020,07,광주광역시,청소년(14-19),남자,222,61,3.639
2020,07,광주광역시,청소년(14-19),여자,381,110,3.464
2020,07,광주광역시,20대,남자,490,132,3.712
2020,07,광주광역시,20대,여자,1054,306,3.444
2020,07,광주광역시,30대,남자,951,206,4.617
2020,07,광주광역시,30대,여자,3517,657,5.353
2020,07,광주광역시,40대,남자,2404,442,5.439
2020,07,광주광역시,40대,여자,4791,920,5.208
2020,07,광주광역시,50대,남자,477,104,4.587
2020,07,광주광역시,50대,여자,684,178,3.843
2020,07,광주광역시,60대이상,남자,386,98,3.939
2020,07,광주광역시,60대이상,여자,348,66,5.273
2020,07,대구광역시,영유아(0-5),남자,4094,292,14.021
2020,07,대구광역시,영유아(0-5),여자,5289,341,15.51
2020,07,대구광역시,유아(6-7),남자,8632,566,15.251
2020,07,대구광역시,유아(6-7),여자,9019,535,16.858
2020,07,대구광역시,초등(8-13),남자,33899,2419,14.014
2020,07,대구광역시,초등(8-13),여자,36924,2735,13.501
2020,07,대구광역시,청소년(14-19),남자,4803,971,4.946
2020,07,대구광역시,청소년(14-19),여자,7084,1382,5.126
2020,07,대구광역시,20대,남자,3583,853,4.2
2020,07,대구광역시,20대,여자,9145,2003,4.566
2020,07,대구광역시,30대,남자,13788,1343,10.267
2020,07,대구광역시,30대,여자,58976,5118,11.523
2020,07,대구광역시,40대,남자,40217,3412,11.787
2020,07,대구광역시,40대,여자,78218,7400,10.57
2020,07,대구광역시,50대,남자,7570,1081,7.003
2020,07,대구광역시,50대,여자,11338,1770,6.406
2020,07,대구광역시,60대이상,남자,6615,990,6.682
2020,07,대구광역시,60대이상,여자,7075,821,8.618
2020,07,대전광역시,영유아(0-5),남자,875,126,6.944
2020,07,대전광역시,영유아(0-5),여자,1126,141,7.986
2020,07,대전광역시,유아(6-7),남자,2025,226,8.96
2020,07,대전광역시,유아(6-7),여자,1868,228,8.193
2020,07,대전광역시,초등(8-13),남자,7331,1050,6.982
2020,07,대전광역시,초등(8-13),여자,7992,1036,7.714
2020,07,대전광역시,청소년(14-19),남자,1071,250,4.284
2020,07,대전광역시,청소년(14-19),여자,1822,458,3.978
2020,07,대전광역시,20대,남자,993,250,3.972
2020,07,대전광역시,20대,여자,2226,542,4.107
2020,07,대전광역시,30대,남자,2794,412,6.782
2020,07,대전광역시,30대,여자,8643,1324,6.528
2020,07,대전광역시,40대,남자,8747,1278,6.844
2020,07,대전광역시,40대,여자,14984,2460,6.091
2020,07,대전광역시,50대,남자,2005,412,4.867
2020,07,대전광역시,50대,여자,2667,542,4.921
2020,07,대전광역시,60대이상,남자,1665,324,5.139
2020,07,대전광역시,60대이상,여자,1823,263,6.932
2020,07,부산광역시,영유아(0-5),남자,10489,774,13.552
2020,07,부산광역시,영유아(0-5),여자,9974,710,14.048
2020,07,부산광역시,유아(6-7),남자,14896,1176,12.667
2020,07,부산광역시,유아(6-7),여자,14285,1165,12.262
2020,07,부산광역시,초등(8-13),남자,53059,4801,11.052
2020,07,부산광역시,초등(8-13),여자,54235,5025,10.793
2020,07,부산광역시,청소년(14-19),남자,6686,1378,4.852
2020,07,부산광역시,청소년(14-19),여자,10178,2279,4.466
2020,07,부산광역시,20대,남자,10817,1956,5.53
2020,07,부산광역시,20대,여자,16839,3970,4.242
2020,07,부산광역시,30대,남자,24095,3132,7.693
2020,07,부산광역시,30대,여자,71933,8763,8.209
2020,07,부산광역시,40대,남자,74243,8136,9.125
2020,07,부산광역시,40대,여자,108416,13168,8.233
2020,07,부산광역시,50대,남자,20524,3105,6.61
2020,07,부산광역시,50대,여자,22156,3716,5.962
2020,07,부산광역시,60대이상,남자,22321,2884,7.74
2020,07,부산광역시,60대이상,여자,17333,2156,8.039
2020,07,서울특별시,영유아(0-5),남자,16952,1633,10.381
2020,07,서울특별시,영유아(0-5),여자,16479,1544,10.673
2020,07,서울특별시,유아(6-7),남자,30230,2793,10.823
2020,07,서울특별시,유아(6-7),여자,30731,2694,11.407
2020,07,서울특별시,초등(8-13),남자,110982,11778,9.423
2020,07,서울특별시,초등(8-13),여자,123721,12797,9.668
2020,07,서울특별시,청소년(14-19),남자,17784,3333,5.336
2020,07,서울특별시,청소년(14-19),여자,23167,4751,4.876
2020,07,서울특별시,20대,남자,17851,4395,4.062
2020,07,서울특별시,20대,여자,43484,11037,3.94
2020,07,서울특별시,30대,남자,50709,7776,6.521
2020,07,서울특별시,30대,여자,165625,23586,7.022
2020,07,서울특별시,40대,남자,171232,21267,8.052
2020,07,서울특별시,40대,여자,291507,39571,7.367
2020,07,서울특별시,50대,남자,48707,7983,6.101
2020,07,서울특별시,50대,여자,52421,9815,5.341
2020,07,서울특별시,60대이상,남자,39968,6377,6.268
2020,07,서울특별시,60대이상,여자,32417,4890,6.629
2020,07,세종특별자치시,영유아(0-5),남자,153,21,7.286
2020,07,세종특별자치시,영유아(0-5),여자,88,13,6.769
2020,07,세종특별자치시,유아(6-7),남자,327,31,10.548
2020,07,세종특별자치시,유아(6-7),여자,253,29,8.724
2020,07,세종특별자치시,초등(8-13),남자,1873,223,8.399
2020,07,세종특별자치시,초등(8-13),여자,1569,168,9.339
2020,07,세종특별자치시,청소년(14-19),남자,505,97,5.206
2020,07,세종특별자치시,청소년(14-19),여자,479,100,4.79
2020,07,세종특별자치시,20대,남자,367,64,5.734
2020,07,세종특별자치시,20대,여자,548,124,4.419
2020,07,세종특별자치시,30대,남자,878,157,5.592
2020,07,세종특별자치시,30대,여자,2583,377,6.851
2020,07,세종특별자치시,40대,남자,2637,427,6.176
2020,07,세종특별자치시,40대,여자,4088,627,6.52
2020,07,세종특별자치시,50대,남자,783,150,5.22
2020,07,세종특별자치시,50대,여자,812,154,5.273
2020,07,세종특별자치시,60대이상,남자,600,104,5.769
2020,07,세종특별자치시,60대이상,여자,348,58,6
2020,07,울산광역시,영유아(0-5),남자,3535,398,8.882
2020,07,울산광역시,영유아(0-5),여자,4658,550,8.469
2020,07,울산광역시,유아(6-7),남자,3974,409,9.716
2020,07,울산광역시,유아(6-7),여자,6961,733,9.497
2020,07,울산광역시,초등(8-13),남자,15667,1790,8.753
2020,07,울산광역시,초등(8-13),여자,22707,2709,8.382
2020,07,울산광역시,청소년(14-19),남자,2893,726,3.985
2020,07,울산광역시,청소년(14-19),여자,5111,1392,3.672
2020,07,울산광역시,20대,남자,2840,680,4.176
2020,07,울산광역시,20대,여자,5894,1389,4.243
2020,07,울산광역시,30대,남자,9650,1392,6.932
2020,07,울산광역시,30대,여자,31071,4082,7.612
2020,07,울산광역시,40대,남자,19376,2550,7.598
2020,07,울산광역시,40대,여자,38881,5446,7.139
2020,07,울산광역시,50대,남자,5391,890,6.057
2020,07,울산광역시,50대,여자,6955,1264,5.502
2020,07,울산광역시,60대이상,남자,3836,524,7.321
2020,07,울산광역시,60대이상,여자,3588,464,7.733
2020,07,인천광역시,영유아(0-5),남자,2496,222,11.243
2020,07,인천광역시,영유아(0-5),여자,2950,249,11.847
2020,07,인천광역시,유아(6-7),남자,3817,333,11.462
2020,07,인천광역시,유아(6-7),여자,4311,345,12.496
2020,07,인천광역시,초등(8-13),남자,16221,1599,10.144
2020,07,인천광역시,초등(8-13),여자,17444,1740,10.025
2020,07,인천광역시,청소년(14-19),남자,2712,679,3.994
2020,07,인천광역시,청소년(14-19),여자,4501,1104,4.077
2020,07,인천광역시,20대,남자,3668,975,3.762
2020,07,인천광역시,20대,여자,8732,2168,4.028
2020,07,인천광역시,30대,남자,6584,1105,5.958
2020,07,인천광역시,30대,여자,24534,3225,7.607
2020,07,인천광역시,40대,남자,17677,2373,7.449
2020,07,인천광역시,40대,여자,34639,4621,7.496
2020,07,인천광역시,50대,남자,6161,1042,5.913
2020,07,인천광역시,50대,여자,7378,1369,5.389
2020,07,인천광역시,60대이상,남자,5570,793,7.024
2020,07,인천광역시,60대이상,여자,3642,563,6.469
2020,07,전라남도,영유아(0-5),남자,1381,98,14.092
2020,07,전라남도,영유아(0-5),여자,680,68,10
2020,07,전라남도,유아(6-7),남자,1722,170,10.129
2020,07,전라남도,유아(6-7),여자,1638,146,11.219
2020,07,전라남도,초등(8-13),남자,7801,849,9.188
2020,07,전라남도,초등(8-13),여자,7863,947,8.303
2020,07,전라남도,청소년(14-19),남자,1347,318,4.236
2020,07,전라남도,청소년(14-19),여자,2190,558,3.925
2020,07,전라남도,20대,남자,2048,512,4
2020,07,전라남도,20대,여자,4076,1015,4.016
2020,07,전라남도,30대,남자,4709,710,6.632
2020,07,전라남도,30대,여자,16612,2068,8.033
2020,07,전라남도,40대,남자,10380,1390,7.468
2020,07,전라남도,40대,여자,19511,2668,7.313
2020,07,전라남도,50대,남자,3670,659,5.569
2020,07,전라남도,50대,여자,4332,789,5.49
2020,07,전라남도,60대이상,남자,4063,616,6.596
2020,07,전라남도,60대이상,여자,1907,311,6.132
2020,07,전라북도,영유아(0-5),남자,1810,158,11.456
2020,07,전라북도,영유아(0-5),여자,1668,149,11.195
2020,07,전라북도,유아(6-7),남자,2592,204,12.706
2020,07,전라북도,유아(6-7),여자,2441,187,13.053
2020,07,전라북도,초등(8-13),남자,7687,762,10.088
2020,07,전라북도,초등(8-13),여자,7898,793,9.96
2020,07,전라북도,청소년(14-19),남자,1390,381,3.648
2020,07,전라북도,청소년(14-19),여자,2077,553,3.756
2020,07,전라북도,20대,남자,2231,436,5.117
2020,07,전라북도,20대,여자,3538,817,4.33
2020,07,전라북도,30대,남자,4356,568,7.669
2020,07,전라북도,30대,여자,12702,1484,8.559
2020,07,전라북도,40대,남자,9259,1100,8.417
2020,07,전라북도,40대,여자,14530,1859,7.816
2020,07,전라북도,50대,남자,2517,457,5.508
2020,07,전라북도,50대,여자,2596,528,4.917
2020,07,전라북도,60대이상,남자,3158,427,7.396
2020,07,전라북도,60대이상,여자,1933,299,6.465
2020,07,제주특별자치도,영유아(0-5),남자,1751,144,12.16
2020,07,제주특별자치도,영유아(0-5),여자,1500,145,10.345
2020,07,제주특별자치도,유아(6-7),남자,2928,258,11.349
2020,07,제주특별자치도,유아(6-7),여자,3264,241,13.544
2020,07,제주특별자치도,초등(8-13),남자,9331,974,9.58
2020,07,제주특별자치도,초등(8-13),여자,8896,944,9.424
2020,07,제주특별자치도,청소년(14-19),남자,1678,358,4.687
2020,07,제주특별자치도,청소년(14-19),여자,2473,567,4.362
2020,07,제주특별자치도,20대,남자,1267,274,4.624
2020,07,제주특별자치도,20대,여자,3307,687,4.814
2020,07,제주특별자치도,30대,남자,5664,753,7.522
2020,07,제주특별자치도,30대,여자,15740,1904,8.267
2020,07,제주특별자치도,40대,남자,12550,1552,8.086
2020,07,제주특별자치도,40대,여자,20881,2685,7.777
2020,07,제주특별자치도,50대,남자,3878,605,6.41
2020,07,제주특별자치도,50대,여자,4402,708,6.218
2020,07,제주특별자치도,60대이상,남자,3097,402,7.704
2020,07,제주특별자치도,60대이상,여자,2614,323,8.093
2020,07,충청남도,영유아(0-5),남자,4636,398,11.648
2020,07,충청남도,영유아(0-5),여자,4148,396,10.475
2020,07,충청남도,유아(6-7),남자,6119,484,12.643
2020,07,충청남도,유아(6-7),여자,5505,416,13.233
2020,07,충청남도,초등(8-13),남자,18210,1640,11.104
2020,07,충청남도,초등(8-13),여자,19399,1728,11.226
2020,07,충청남도,청소년(14-19),남자,3396,654,5.193
2020,07,충청남도,청소년(14-19),여자,5225,1071,4.879
2020,07,충청남도,20대,남자,3114,671,4.641
2020,07,충청남도,20대,여자,5910,1309,4.515
2020,07,충청남도,30대,남자,10767,1332,8.083
2020,07,충청남도,30대,여자,34022,3608,9.43
2020,07,충청남도,40대,남자,24267,2517,9.641
2020,07,충청남도,40대,여자,38230,4372,8.744
2020,07,충청남도,50대,남자,6298,918,6.861
2020,07,충청남도,50대,여자,6140,1031,5.955
2020,07,충청남도,60대이상,남자,4360,547,7.971
2020,07,충청남도,60대이상,여자,2656,360,7.378
2020,07,충청북도,영유아(0-5),남자,3162,270,11.711
2020,07,충청북도,영유아(0-5),여자,3501,295,11.868
2020,07,충청북도,유아(6-7),남자,5575,432,12.905
2020,07,충청북도,유아(6-7),여자,5365,406,13.214
2020,07,충청북도,초등(8-13),남자,18951,1728,10.967
2020,07,충청북도,초등(8-13),여자,17645,1735,10.17
2020,07,충청북도,청소년(14-19),남자,4198,824,5.095
2020,07,충청북도,청소년(14-19),여자,5697,1220,4.67
2020,07,충청북도,20대,남자,4264,730,5.841
2020,07,충청북도,20대,여자,8059,1501,5.369
2020,07,충청북도,30대,남자,11314,1234,9.169
2020,07,충청북도,30대,여자,35147,3437,10.226
2020,07,충청북도,40대,남자,21587,2349,9.19
2020,07,충청북도,40대,여자,36210,4106,8.819
2020,07,충청북도,50대,남자,6953,930,7.476
2020,07,충청북도,50대,여자,7526,1145,6.573
2020,07,충청북도,60대이상,남자,6162,716,8.606
2020,07,충청북도,60대이상,여자,4320,550,7.855
2020,08,강원도,영유아(0-5),남자,1970,254,7.756
2020,08,강원도,영유아(0-5),여자,1753,219,8.005
2020,08,강원도,유아(6-7),남자,2637,327,8.064
2020,08,강원도,유아(6-7),여자,2888,353,8.181
2020,08,강원도,초등(8-13),남자,12417,1640,7.571
2020,08,강원도,초등(8-13),여자,13673,1914,7.144
2020,08,강원도,청소년(14-19),남자,3879,938,4.135
2020,08,강원도,청소년(14-19),여자,7094,1704,4.163
2020,08,강원도,20대,남자,2515,658,3.822
2020,08,강원도,20대,여자,5194,1284,4.045
2020,08,강원도,30대,남자,7337,1194,6.145
2020,08,강원도,30대,여자,20152,3125,6.449
2020,08,강원도,40대,남자,16899,2584,6.54
2020,08,강원도,40대,여자,27185,4551,5.973
2020,08,강원도,50대,남자,6458,1167,5.534
2020,08,강원도,50대,여자,6825,1348,5.063
2020,08,강원도,60대이상,남자,6251,959,6.518
2020,08,강원도,60대이상,여자,3690,642,5.748
2020,08,경기도,영유아(0-5),남자,30201,2687,11.24
2020,08,경기도,영유아(0-5),여자,30964,2666,11.614
2020,08,경기도,유아(6-7),남자,53429,4614,11.58
2020,08,경기도,유아(6-7),여자,54461,4562,11.938
2020,08,경기도,초등(8-13),남자,174677,18308,9.541
2020,08,경기도,초등(8-13),여자,190348,19605,9.709
2020,08,경기도,청소년(14-19),남자,34723,7320,4.744
2020,08,경기도,청소년(14-19),여자,60464,12724,4.752
2020,08,경기도,20대,남자,23400,6196,3.777
2020,08,경기도,20대,여자,52618,13619,3.864
2020,08,경기도,30대,남자,75996,11206,6.782
2020,08,경기도,30대,여자,256595,33325,7.7
2020,08,경기도,40대,남자,243091,30769,7.901
2020,08,경기도,40대,여자,425862,56185,7.58
2020,08,경기도,50대,남자,56124,10528,5.331
2020,08,경기도,50대,여자,64842,12621,5.138
2020,08,경기도,60대이상,남자,38978,7076,5.508
2020,08,경기도,60대이상,여자,31427,4931,6.373
2020,08,경상남도,영유아(0-5),남자,6270,748,8.382
2020,08,경상남도,영유아(0-5),여자,6029,730,8.259
2020,08,경상남도,유아(6-7),남자,9236,1094,8.442
2020,08,경상남도,유아(6-7),여자,9069,1062,8.54
2020,08,경상남도,초등(8-13),남자,31394,4085,7.685
2020,08,경상남도,초등(8-13),여자,32351,4305,7.515
2020,08,경상남도,청소년(14-19),남자,6923,1667,4.153
2020,08,경상남도,청소년(14-19),여자,12682,2921,4.342
2020,08,경상남도,20대,남자,3748,998,3.756
2020,08,경상남도,20대,여자,7528,1879,4.006
2020,08,경상남도,30대,남자,11906,1923,6.191
2020,08,경상남도,30대,여자,39965,5817,6.87
2020,08,경상남도,40대,남자,30538,4526,6.747
2020,08,경상남도,40대,여자,53366,8291,6.437
2020,08,경상남도,50대,남자,7550,1473,5.126
2020,08,경상남도,50대,여자,7973,1705,4.676
2020,08,경상남도,60대이상,남자,6376,1083,5.887
2020,08,경상남도,60대이상,여자,5026,799,6.29
2020,08,경상북도,영유아(0-5),남자,3347,391,8.56
2020,08,경상북도,영유아(0-5),여자,3317,346,9.587
2020,08,경상북도,유아(6-7),남자,5243,590,8.886
2020,08,경상북도,유아(6-7),여자,5039,548,9.195
2020,08,경상북도,초등(8-13),남자,18976,2262,8.389
2020,08,경상북도,초등(8-13),여자,18370,2263,8.118
2020,08,경상북도,청소년(14-19),남자,4462,976,4.572
2020,08,경상북도,청소년(14-19),여자,8700,1962,4.434
2020,08,경상북도,20대,남자,3153,754,4.182
2020,08,경상북도,20대,여자,5659,1364,4.149
2020,08,경상북도,30대,남자,9132,1337,6.83
2020,08,경상북도,30대,여자,26439,3691,7.163
2020,08,경상북도,40대,남자,20758,2822,7.356
2020,08,경상북도,40대,여자,33965,4952,6.859
2020,08,경상북도,50대,남자,5267,940,5.603
2020,08,경상북도,50대,여자,6570,1241,5.294
2020,08,경상북도,60대이상,남자,5085,755,6.735
2020,08,경상북도,60대이상,여자,3587,550,6.522
2020,08,광주광역시,영유아(0-5),남자,2018,203,9.941
2020,08,광주광역시,영유아(0-5),여자,1552,148,10.486
2020,08,광주광역시,유아(6-7),남자,3169,299,10.599
2020,08,광주광역시,유아(6-7),여자,2862,243,11.778
2020,08,광주광역시,초등(8-13),남자,9426,1101,8.561
2020,08,광주광역시,초등(8-13),여자,11244,1224,9.186
2020,08,광주광역시,청소년(14-19),남자,1883,383,4.916
2020,08,광주광역시,청소년(14-19),여자,3655,801,4.563
2020,08,광주광역시,20대,남자,1487,339,4.386
2020,08,광주광역시,20대,여자,3100,721,4.3
2020,08,광주광역시,30대,남자,4555,658,6.922
2020,08,광주광역시,30대,여자,13492,1836,7.349
2020,08,광주광역시,40대,남자,13035,1620,8.046
2020,08,광주광역시,40대,여자,19552,2768,7.064
2020,08,광주광역시,50대,남자,2547,445,5.724
2020,08,광주광역시,50대,여자,2750,563,4.885
2020,08,광주광역시,60대이상,남자,2302,418,5.507
2020,08,광주광역시,60대이상,여자,1852,288,6.431
2020,08,대구광역시,영유아(0-5),남자,9371,659,14.22
2020,08,대구광역시,영유아(0-5),여자,9213,740,12.45
2020,08,대구광역시,유아(6-7),남자,15985,1266,12.626
2020,08,대구광역시,유아(6-7),여자,17575,1275,13.784
2020,08,대구광역시,초등(8-13),남자,58390,5237,11.15
2020,08,대구광역시,초등(8-13),여자,66190,5821,11.371
2020,08,대구광역시,청소년(14-19),남자,11308,2219,5.096
2020,08,대구광역시,청소년(14-19),여자,22532,4348,5.182
2020,08,대구광역시,20대,남자,6508,1660,3.92
2020,08,대구광역시,20대,여자,14161,3338,4.242
2020,08,대구광역시,30대,남자,25531,2903,8.795
2020,08,대구광역시,30대,여자,95800,9874,9.702
2020,08,대구광역시,40대,남자,70232,7143,9.832
2020,08,대구광역시,40대,여자,126742,14210,8.919
2020,08,대구광역시,50대,남자,13860,2199,6.303
2020,08,대구광역시,50대,여자,17715,3050,5.808
2020,08,대구광역시,60대이상,남자,12942,2126,6.087
2020,08,대구광역시,60대이상,여자,12630,1668,7.572
2020,08,대전광역시,영유아(0-5),남자,2422,237,10.219
2020,08,대전광역시,영유아(0-5),여자,2257,235,9.604
2020,08,대전광역시,유아(6-7),남자,4055,401,10.112
2020,08,대전광역시,유아(6-7),여자,4277,415,10.306
2020,08,대전광역시,초등(8-13),남자,17867,2009,8.893
2020,08,대전광역시,초등(8-13),여자,19809,2129,9.304
2020,08,대전광역시,청소년(14-19),남자,4026,772,5.215
2020,08,대전광역시,청소년(14-19),여자,7885,1478,5.335
2020,08,대전광역시,20대,남자,1622,380,4.268
2020,08,대전광역시,20대,여자,3786,836,4.529
2020,08,대전광역시,30대,남자,5892,756,7.794
2020,08,대전광역시,30대,여자,18107,2251,8.044
2020,08,대전광역시,40대,남자,19672,2404,8.183
2020,08,대전광역시,40대,여자,33307,4436,7.508
2020,08,대전광역시,50대,남자,4669,810,5.764
2020,08,대전광역시,50대,여자,5146,938,5.486
2020,08,대전광역시,60대이상,남자,3775,545,6.927
2020,08,대전광역시,60대이상,여자,3613,461,7.837
2020,08,부산광역시,영유아(0-5),남자,7646,730,10.474
2020,08,부산광역시,영유아(0-5),여자,6125,652,9.394
2020,08,부산광역시,유아(6-7),남자,10145,1144,8.868
2020,08,부산광역시,유아(6-7),여자,10215,1177,8.679
2020,08,부산광역시,초등(8-13),남자,40398,5031,8.03
2020,08,부산광역시,초등(8-13),여자,43211,5374,8.041
2020,08,부산광역시,청소년(14-19),남자,7843,1806,4.343
2020,08,부산광역시,청소년(14-19),여자,15358,3599,4.267
2020,08,부산광역시,20대,남자,7860,1529,5.141
2020,08,부산광역시,20대,여자,11158,3102,3.597
2020,08,부산광역시,30대,남자,16499,2770,5.956
2020,08,부산광역시,30대,여자,48529,7805,6.218
2020,08,부산광역시,40대,남자,53619,7787,6.886
2020,08,부산광역시,40대,여자,84529,13126,6.44
2020,08,부산광역시,50대,남자,15181,2856,5.315
2020,08,부산광역시,50대,여자,15574,3268,4.766
2020,08,부산광역시,60대이상,남자,14734,2541,5.799
2020,08,부산광역시,60대이상,여자,11901,1942,6.128
2020,08,서울특별시,영유아(0-5),남자,16934,2070,8.181
2020,08,서울특별시,영유아(0-5),여자,16343,1899,8.606
2020,08,서울특별시,유아(6-7),남자,29841,3438,8.68
2020,08,서울특별시,유아(6-7),여자,30181,3329,9.066
2020,08,서울특별시,초등(8-13),남자,108063,14182,7.62
2020,08,서울특별시,초등(8-13),여자,121255,15306,7.922
2020,08,서울특별시,청소년(14-19),남자,22757,5052,4.505
2020,08,서울특별시,청소년(14-19),여자,33538,7809,4.295
2020,08,서울특별시,20대,남자,16070,4506,3.566
2020,08,서울특별시,20대,여자,38131,10887,3.502
2020,08,서울특별시,30대,남자,50594,8803,5.747
2020,08,서울특별시,30대,여자,160814,26447,6.081
2020,08,서울특별시,40대,남자,167380,24849,6.736
2020,08,서울특별시,40대,여자,282930,45892,6.165
2020,08,서울특별시,50대,남자,44900,8708,5.156
2020,08,서울특별시,50대,여자,48777,10750,4.537
2020,08,서울특별시,60대이상,남자,34833,6707,5.194
2020,08,서울특별시,60대이상,여자,29495,5332,5.532
2020,08,세종특별자치시,영유아(0-5),남자,184,29,6.345
2020,08,세종특별자치시,영유아(0-5),여자,63,10,6.3
2020,08,세종특별자치시,유아(6-7),남자,349,48,7.271
2020,08,세종특별자치시,유아(6-7),여자,301,38,7.921
2020,08,세종특별자치시,초등(8-13),남자,2159,298,7.245
2020,08,세종특별자치시,초등(8-13),여자,1556,206,7.553
2020,08,세종특별자치시,청소년(14-19),남자,770,174,4.425
2020,08,세종특별자치시,청소년(14-19),여자,848,196,4.327
2020,08,세종특별자치시,20대,남자,257,52,4.942
2020,08,세종특별자치시,20대,여자,514,124,4.145
2020,08,세종특별자치시,30대,남자,985,194,5.077
2020,08,세종특별자치시,30대,여자,2272,372,6.108
2020,08,세종특별자치시,40대,남자,2825,497,5.684
