ANALS_TRGET_YEAR,ANALS_TRGET_MT,ANALS_TRGET_DAY,ONE_AREA_NM,TWO_AREA_NM,LON_CO
"2018","10","31","부산광역시","중구","200"
"2018","10","31","부산광역시","해운대구","3855"
"2018","10","31","서울특별시","강남구","7299"
"2018","10","31","서울특별시","강동구","6653"
"2018","10","31","서울특별시","강북구","1957"
"2018","10","31","서울특별시","강서구","1118"
"2018","10","31","서울특별시","관악구","1559"
"2018","10","31","서울특별시","광진구","2581"
"2018","10","31","서울특별시","구로구","1986"
"2018","10","31","서울특별시","금천구","1592"
"2018","10","31","서울특별시","노원구","1989"
"2018","10","31","서울특별시","도봉구","3098"
"2018","10","31","서울특별시","동대문구","2869"
"2018","10","31","서울특별시","동작구","3191"
"2018","10","31","서울특별시","마포구","4434"
"2018","10","31","서울특별시","서대문구","1636"
"2018","10","31","서울특별시","서초구","4375"
"2018","10","31","서울특별시","성동구","4147"
"2018","10","31","서울특별시","성북구","2636"
"2018","10","31","서울특별시","송파구","9491"
"2018","10","31","서울특별시","양천구","2415"
"2018","10","31","서울특별시","영등포구","2061"
"2018","10","31","서울특별시","용산구","2181"
"2018","10","31","서울특별시","은평구","3571"
"2018","10","31","서울특별시","종로구","4666"
"2018","10","31","서울특별시","중구","2444"
"2018","10","31","서울특별시","중랑구","2659"
"2018","10","31","세종특별자치시","세종시","2424"
"2018","10","31","울산광역시","남구","3065"
"2018","10","31","울산광역시","동구","510"
"2018","10","31","울산광역시","북구","2632"
"2018","10","31","울산광역시","울주군","323"
"2018","10","31","울산광역시","중구","582"
"2018","10","31","인천광역시","계양구","1236"
"2018","10","31","인천광역시","남동구","1838"
"2018","10","31","인천광역시","미추홀구","815"
"2018","10","31","인천광역시","부평구","3921"
"2018","10","31","인천광역시","서구","5449"
"2018","10","31","인천광역시","연수구","299"
"2018","10","31","인천광역시","중구","1152"
"2018","10","31","전라남도","강진군","150"
"2018","10","31","전라남도","곡성군","14"
"2018","10","31","전라남도","광양시","933"
"2018","10","31","전라남도","구례군","31"
"2018","10","31","전라남도","무안군","531"
"2018","10","31","전라남도","순천시","1478"
"2018","10","31","전라남도","여수시","2005"
"2018","10","31","전라남도","해남군","153"
"2018","10","31","전라북도","군산시","1895"
"2018","10","31","전라북도","무주군","140"
"2018","10","31","전라북도","순창군","65"
"2018","10","31","전라북도","완주군","400"
"2018","10","31","전라북도","익산시","2006"
"2018","10","31","전라북도","전주시 덕진구","1374"
"2018","10","31","전라북도","전주시 완산구","2172"
"2018","10","31","제주특별자치도","서귀포시","1394"
"2018","10","31","제주특별자치도","제주시","2259"
"2018","10","31","충청남도","금산군","251"
"2018","10","31","충청남도","논산시","223"
"2018","10","31","충청남도","당진시","1218"
"2018","10","31","충청남도","부여군","24"
"2018","10","31","충청남도","서산시","1002"
"2018","10","31","충청남도","아산시","2720"
"2018","10","31","충청남도","예산군","310"
"2018","10","31","충청남도","천안시 동남구","1544"
"2018","10","31","충청남도","천안시 서북구","2182"
"2018","10","31","충청남도","태안군","1"
"2018","10","31","충청남도","홍성군","866"
"2018","10","31","충청북도","단양군","242"
"2018","10","31","충청북도","보은군","102"
"2018","10","31","충청북도","영동군","112"
"2018","10","31","충청북도","옥천군","247"
"2018","10","31","충청북도","음성군","138"
"2018","10","31","충청북도","제천시","872"
"2018","10","31","충청북도","증평군","365"
"2018","10","31","충청북도","진천군","862"
"2018","10","31","충청북도","청주시 상당구","1819"
"2018","10","31","충청북도","청주시 서원구","1094"
"2018","10","31","충청북도","청주시 청원구","2174"
"2018","10","31","충청북도","청주시 흥덕구","2777"
"2018","10","31","충청북도","충주시","210"
"2018","11","28","강원도","강릉시","469"
"2018","11","28","강원도","고성군","28"
"2018","11","28","강원도","동해시","1026"
"2018","11","28","강원도","삼척시","299"
"2018","11","28","강원도","속초시","989"
"2018","11","28","강원도","양구군","163"
"2018","11","28","강원도","양양군","14"
"2018","11","28","강원도","영월군","120"
"2018","11","28","강원도","원주시","2508"
"2018","11","28","강원도","인제군","132"
"2018","11","28","강원도","정선군","120"
"2018","11","28","강원도","철원군","118"
"2018","11","28","강원도","춘천시","1448"
"2018","11","28","강원도","태백시","444"
"2018","11","28","강원도","평창군","308"
"2018","11","28","강원도","홍천군","99"
"2018","11","28","강원도","화천군","52"
"2018","11","28","강원도","횡성군","58"
"2018","11","28","경기도","가평군","352"
"2018","11","28","경기도","고양시 덕양구","4634"
"2018","11","28","경기도","고양시 일산동구","3396"
"2018","11","28","경기도","고양시 일산서구","3013"
"2018","11","28","경기도","과천시","886"
"2018","11","28","경기도","광명시","4283"
"2018","11","28","경기도","광주시","3226"
"2018","11","28","경기도","구리시","2120"
"2018","11","28","경기도","김포시","3944"
"2018","11","28","경기도","남양주시","6261"
"2018","11","28","경기도","동두천시","837"
"2018","11","28","경기도","부천시","6972"
"2018","11","28","경기도","성남시 분당구","9780"
"2018","11","28","경기도","성남시 수정구","1066"
"2018","11","28","경기도","성남시 중원구","1744"
"2018","11","28","경기도","수원시 권선구","3113"
"2018","11","28","경기도","수원시 영통구","4674"
"2018","11","28","경기도","수원시 장안구","3089"
"2018","11","28","경기도","수원시 팔달구","2063"
"2018","11","28","경기도","안산시 단원구","2748"
"2018","11","28","경기도","안산시 상록구","1736"
"2018","11","28","경기도","안양시 동안구","7127"
"2018","11","28","경기도","안양시 만안구","2734"
"2018","11","28","경기도","양주시","2038"
"2018","11","28","경기도","양평군","779"
"2018","11","28","경기도","여주시","793"
"2018","11","28","경기도","연천군","454"
"2018","11","28","경기도","오산시","3317"
"2018","11","28","경기도","용인시 기흥구","8903"
"2018","11","28","경기도","용인시 수지구","6575"
"2018","11","28","경기도","용인시 처인구","3011"
"2018","11","28","경기도","의왕시","2548"
"2018","11","28","경기도","의정부시","2155"
"2018","11","28","경기도","파주시","3996"
"2018","11","28","경기도","평택시 ","4540"
"2018","11","28","경기도","포천시","912"
"2018","11","28","경기도","화성시","10776"
"2018","11","28","경상남도","거제시","1494"
"2018","11","28","경상남도","거창군","252"
"2018","11","28","경상남도","김해시","4945"
"2018","11","28","경상남도","남해군","126"
"2018","11","28","경상남도","밀양시","495"
"2018","11","28","경상남도","양산시","2241"
"2018","11","28","경상남도","진주시","2852"
"2018","11","28","경상남도","창원시 마산합포구","1116"
"2018","11","28","경상남도","창원시 마산회원구","478"
"2018","11","28","경상남도","창원시 성산구","458"
"2018","11","28","경상남도","창원시 의창구","825"
"2018","11","28","경상남도","창원시 진해구","869"
"2018","11","28","경상남도","통영시","1321"
"2018","11","28","경상북도","경산시","505"
"2018","11","28","경상북도","경주시","1302"
"2018","11","28","경상북도","고령군","45"
"2018","11","28","경상북도","구미시","2734"
"2018","11","28","경상북도","안동시","663"
"2018","11","28","경상북도","영천시","614"
"2018","11","28","경상북도","울진군","313"
"2018","11","28","경상북도","의성군","559"
"2018","11","28","경상북도","칠곡군","541"
"2018","11","28","경상북도","포항시 남구","1382"
"2018","11","28","경상북도","포항시 북구","1312"
"2018","11","28","광주광역시","광산구","1920"
"2018","11","28","광주광역시","남구","1131"
"2018","11","28","광주광역시","동구","383"
"2018","11","28","광주광역시","북구","3158"
"2018","11","28","광주광역시","서구","788"
"2018","11","28","대구광역시","남구","784"
"2018","11","28","대구광역시","달서구","286"
"2018","11","28","대구광역시","달성군","1182"
"2018","11","28","대구광역시","동구","2317"
"2018","11","28","대구광역시","북구","2394"
"2018","11","28","대구광역시","서구","789"
"2018","11","28","대구광역시","수성구","840"
"2018","11","28","대구광역시","중구","1223"
"2018","11","28","부산광역시","강서구","1594"
"2018","11","28","부산광역시","금정구","1050"
"2018","11","28","부산광역시","기장군","2936"
"2018","11","28","부산광역시","남구","1558"
"2018","11","28","부산광역시","동구","301"
"2018","11","28","부산광역시","동래구","1986"
"2018","11","28","부산광역시","부산진구","3109"
"2018","11","28","부산광역시","북구","2783"
"2018","11","28","부산광역시","사상구","623"
"2018","11","28","부산광역시","사하구","506"
"2018","11","28","부산광역시","서구","239"
"2018","11","28","부산광역시","수영구","2"
"2018","11","28","부산광역시","연제구","876"
"2018","11","28","부산광역시","영도구","708"
"2018","11","28","부산광역시","중구","257"
"2018","11","28","부산광역시","해운대구","5691"
"2018","11","28","서울특별시","강남구","8037"
"2018","11","28","서울특별시","강동구","6379"
"2018","11","28","서울특별시","강북구","1897"
"2018","11","28","서울특별시","강서구","1213"
"2018","11","28","서울특별시","관악구","1957"
"2018","11","28","서울특별시","광진구","2635"
"2018","11","28","서울특별시","구로구","924"
"2018","11","28","서울특별시","금천구","1932"
"2018","11","28","서울특별시","노원구","1814"
"2018","11","28","서울특별시","도봉구","2084"
"2018","11","28","서울특별시","동대문구","2633"
"2018","11","28","서울특별시","동작구","3478"
"2018","11","28","서울특별시","마포구","6012"
"2018","11","28","서울특별시","서대문구","1866"
"2018","11","28","서울특별시","서초구","4834"
"2018","11","28","서울특별시","성동구","4779"
"2018","11","28","서울특별시","성북구","3021"
"2018","11","28","서울특별시","송파구","9127"
"2018","11","28","서울특별시","양천구","2012"
"2018","11","28","서울특별시","영등포구","1779"
"2018","11","28","서울특별시","용산구","2633"
"2018","11","28","서울특별시","은평구","3779"
"2018","11","28","서울특별시","종로구","4398"
"2018","11","28","서울특별시","중구","2385"
"2018","11","28","서울특별시","중랑구","3023"
"2018","11","28","세종특별자치시","세종시","2672"
"2018","11","28","울산광역시","남구","3624"
"2018","11","28","울산광역시","동구","637"
"2018","11","28","울산광역시","북구","2447"
"2018","11","28","울산광역시","울주군","256"
"2018","11","28","울산광역시","중구","582"
"2018","11","28","인천광역시","계양구","1460"
"2018","11","28","인천광역시","남동구","2236"
"2018","11","28","인천광역시","동구","13"
"2018","11","28","인천광역시","미추홀구","691"
"2018","11","28","인천광역시","부평구","4485"
"2018","11","28","인천광역시","서구","6412"
"2018","11","28","인천광역시","연수구","208"
"2018","11","28","인천광역시","중구","2027"
"2018","11","28","전라남도","강진군","326"
"2018","11","28","전라남도","곡성군","24"
"2018","11","28","전라남도","광양시","714"
"2018","11","28","전라남도","구례군","22"
"2018","11","28","전라남도","무안군","559"
"2018","11","28","전라남도","순천시","1204"
"2018","11","28","전라남도","여수시","1734"
"2018","11","28","전라남도","해남군","125"
"2018","11","28","전라북도","군산시","1777"
"2018","11","28","전라북도","무주군","96"
"2018","11","28","전라북도","순창군","61"
"2018","11","28","전라북도","완주군","399"
"2018","11","28","전라북도","익산시","1648"
"2018","11","28","전라북도","전주시 덕진구","1380"
"2018","11","28","전라북도","전주시 완산구","2639"
"2018","11","28","제주특별자치도","서귀포시","1621"
"2018","11","28","제주특별자치도","제주시","2566"
"2018","11","28","충청남도","금산군","134"
"2018","11","28","충청남도","논산시","196"
"2018","11","28","충청남도","당진시","1521"
"2018","11","28","충청남도","부여군","51"
"2018","11","28","충청남도","서산시","899"
"2018","11","28","충청남도","아산시","3338"
"2018","11","28","충청남도","예산군","348"
"2018","11","28","충청남도","천안시 동남구","1371"
"2018","11","28","충청남도","천안시 서북구","2230"
"2018","11","28","충청남도","홍성군","4"
"2018","11","28","충청북도","단양군","289"
"2018","11","28","충청북도","보은군","104"
"2018","11","28","충청북도","영동군","123"
"2018","11","28","충청북도","옥천군","235"
"2018","11","28","충청북도","음성군","111"
"2018","11","28","충청북도","제천시","1151"
"2018","11","28","충청북도","증평군","395"
"2018","11","28","충청북도","진천군","844"
"2018","11","28","충청북도","청주시 상당구","2057"
"2018","11","28","충청북도","청주시 서원구","2111"
"2018","11","28","충청북도","청주시 청원구","2570"
"2018","11","28","충청북도","청주시 흥덕구","2966"
"2018","11","28","충청북도","충주시","581"
"2018","12","26","강원도","강릉시","634"
"2018","12","26","강원도","고성군","84"
"2018","12","26","강원도","동해시","1060"
"2018","12","26","강원도","삼척시","523"
"2018","12","26","강원도","속초시","979"
"2018","12","26","강원도","양구군","198"
"2018","12","26","강원도","양양군","179"
"2018","12","26","강원도","영월군","164"
"2018","12","26","강원도","원주시","3543"
"2018","12","26","강원도","인제군","43"
"2018","12","26","강원도","정선군","146"
"2018","12","26","강원도","철원군","185"
"2018","12","26","강원도","춘천시","2518"
"2018","12","26","강원도","태백시","556"
"2018","12","26","강원도","평창군","412"
"2018","12","26","강원도","홍천군","179"
"2018","12","26","강원도","화천군","72"
"2018","12","26","강원도","횡성군","52"
"2018","12","26","경기도","가평군","898"
"2018","12","26","경기도","고양시 덕양구","6661"
"2018","12","26","경기도","고양시 일산동구","4907"
"2018","12","26","경기도","고양시 일산서구","4531"
"2018","12","26","경기도","과천시","1000"
"2018","12","26","경기도","광명시","5933"
"2018","12","26","경기도","광주시","3378"
"2018","12","26","경기도","구리시","2684"
"2018","12","26","경기도","김포시","5146"
"2018","12","26","경기도","남양주시","6678"
"2018","12","26","경기도","동두천시","1295"
"2018","12","26","경기도","부천시","8464"
"2018","12","26","경기도","성남시 분당구","13605"
"2018","12","26","경기도","성남시 수정구","1624"
"2018","12","26","경기도","성남시 중원구","2494"
"2018","12","26","경기도","수원시 권선구","1240"
"2018","12","26","경기도","수원시 영통구","95"
"2018","12","26","경기도","수원시 장안구","448"
"2018","12","26","경기도","수원시 팔달구","419"
"2018","12","26","경기도","안산시 단원구","3510"
"2018","12","26","경기도","안산시 상록구","2659"
"2018","12","26","경기도","안양시 동안구","9295"
"2018","12","26","경기도","안양시 만안구","3378"
"2018","12","26","경기도","양주시","2386"
"2018","12","26","경기도","양평군","1007"
"2018","12","26","경기도","여주시","1255"
"2018","12","26","경기도","연천군","256"
"2018","12","26","경기도","오산시","2711"
"2018","12","26","경기도","용인시 기흥구","13213"
"2018","12","26","경기도","용인시 수지구","10214"
"2018","12","26","경기도","용인시 처인구","3627"
"2018","12","26","경기도","의왕시","3653"
"2018","12","26","경기도","의정부시","2839"
"2018","12","26","경기도","파주시","5672"
"2018","12","26","경기도","평택시 ","6738"
"2018","12","26","경기도","포천시","949"
"2018","12","26","경기도","화성시","15407"
"2018","12","26","경상남도","거제시","2338"
"2018","12","26","경상남도","거창군","374"
"2018","12","26","경상남도","김해시","5606"
"2018","12","26","경상남도","남해군","78"
"2018","12","26","경상남도","밀양시","594"
"2018","12","26","경상남도","양산시","3042"
"2018","12","26","경상남도","진주시","3172"
"2018","12","26","경상남도","창원시 마산합포구","1322"
"2018","12","26","경상남도","창원시 마산회원구","672"
"2018","12","26","경상남도","창원시 성산구","623"
"2018","12","26","경상남도","창원시 의창구","1092"
"2018","12","26","경상남도","창원시 진해구","1145"
"2018","12","26","경상남도","통영시","1624"
"2018","12","26","경상북도","경산시","929"
"2018","12","26","경상북도","경주시","2218"
"2018","12","26","경상북도","고령군","129"
"2018","12","26","경상북도","구미시","3869"
"2018","12","26","경상북도","안동시","648"
"2018","12","26","경상북도","영천시","414"
"2018","12","26","경상북도","울진군","391"
"2018","12","26","경상북도","의성군","126"
"2018","12","26","경상북도","칠곡군","1065"
"2018","12","26","경상북도","포항시 남구","2023"
"2018","12","26","경상북도","포항시 북구","1932"
"2018","12","26","광주광역시","광산구","2033"
"2018","12","26","광주광역시","남구","1155"
"2018","12","26","광주광역시","동구","596"
"2018","12","26","광주광역시","북구","3680"
"2018","12","26","광주광역시","서구","480"
"2018","12","26","대구광역시","남구","2596"
"2018","12","26","대구광역시","달서구","399"
"2018","12","26","대구광역시","달성군","2201"
"2018","12","26","대구광역시","동구","3611"
"2018","12","26","대구광역시","북구","2929"
"2018","12","26","대구광역시","서구","1347"
"2018","12","26","대구광역시","수성구","1299"
"2018","12","26","대구광역시","중구","1657"
"2018","12","26","부산광역시","강서구","1888"
"2018","12","26","부산광역시","금정구","2339"
"2018","12","26","부산광역시","기장군","3138"
"2018","12","26","부산광역시","남구","2840"
"2018","12","26","부산광역시","동구","418"
"2018","12","26","부산광역시","동래구","2490"
"2018","12","26","부산광역시","부산진구","4202"
"2018","12","26","부산광역시","북구","2830"
"2018","12","26","부산광역시","사상구","1041"
"2018","12","26","부산광역시","사하구","1305"
"2018","12","26","부산광역시","서구","492"
"2018","12","26","부산광역시","수영구","19"
"2018","12","26","부산광역시","연제구","1038"
"2018","12","26","부산광역시","영도구","1064"
"2018","12","26","부산광역시","중구","390"
"2018","12","26","부산광역시","해운대구","8088"
"2018","12","26","서울특별시","강남구","10239"
"2018","12","26","서울특별시","강동구","8377"
"2018","12","26","서울특별시","강북구","2683"
"2018","12","26","서울특별시","강서구","1306"
"2018","12","26","서울특별시","관악구","2024"
"2018","12","26","서울특별시","광진구","4225"
"2018","12","26","서울특별시","구로구","1471"
"2018","12","26","서울특별시","금천구","2414"
"2018","12","26","서울특별시","노원구","3002"
"2018","12","26","서울특별시","도봉구","3004"
"2018","12","26","서울특별시","동대문구","3677"
"2018","12","26","서울특별시","동작구","4788"
"2018","12","26","서울특별시","마포구","7806"
"2018","12","26","서울특별시","서대문구","2376"
"2018","12","26","서울특별시","서초구","6233"
"2018","12","26","서울특별시","성동구","6392"
"2018","12","26","서울특별시","성북구","3870"
"2018","12","26","서울특별시","송파구","11624"
"2018","12","26","서울특별시","양천구","3103"
"2018","12","26","서울특별시","영등포구","2737"
"2018","12","26","서울특별시","용산구","3350"
"2018","12","26","서울특별시","은평구","4431"
"2018","12","26","서울특별시","종로구","6463"
"2018","12","26","서울특별시","중구","3181"
"2018","12","26","서울특별시","중랑구","3796"
"2018","12","26","세종특별자치시","세종시","4879"
"2018","12","26","울산광역시","남구","5421"
"2018","12","26","울산광역시","동구","779"
"2018","12","26","울산광역시","북구","3646"
"2018","12","26","울산광역시","울주군","484"
"2018","12","26","울산광역시","중구","667"
"2018","12","26","인천광역시","계양구","1221"
"2018","12","26","인천광역시","남동구","2583"
"2018","12","26","인천광역시","미추홀구","849"
"2018","12","26","인천광역시","부평구","5443"
"2018","12","26","인천광역시","서구","6444"
"2018","12","26","인천광역시","연수구","330"
"2018","12","26","인천광역시","중구","2001"
"2018","12","26","전라남도","강진군","311"
"2018","12","26","전라남도","곡성군","12"
"2018","12","26","전라남도","광양시","949"
"2018","12","26","전라남도","구례군","23"
"2018","12","26","전라남도","무안군","1349"
"2018","12","26","전라남도","순천시","1625"
"2018","12","26","전라남도","여수시","1914"
"2018","12","26","전라남도","해남군","320"
"2018","12","26","전라북도","군산시","2166"
"2018","12","26","전라북도","무주군","64"
"2018","12","26","전라북도","순창군","52"
"2018","12","26","전라북도","완주군","425"
"2018","12","26","전라북도","익산시","2815"
"2018","12","26","전라북도","전주시 덕진구","2223"
"2018","12","26","전라북도","전주시 완산구","3344"
"2018","12","26","제주특별자치도","서귀포시","1720"
"2018","12","26","제주특별자치도","제주시","3173"
"2018","12","26","충청남도","금산군","247"
"2018","12","26","충청남도","논산시","344"
"2018","12","26","충청남도","당진시","1642"
"2018","12","26","충청남도","부여군","39"
"2018","12","26","충청남도","서산시","1249"
"2018","12","26","충청남도","아산시","3985"
"2018","12","26","충청남도","예산군","344"
"2018","12","26","충청남도","천안시 동남구","2214"
"2018","12","26","충청남도","천안시 서북구","3383"
"2018","12","26","충청남도","홍성군","1032"
"2018","12","26","충청북도","괴산군","143"
"2018","12","26","충청북도","단양군","306"
"2018","12","26","충청북도","보은군","164"
"2018","12","26","충청북도","영동군","124"
"2018","12","26","충청북도","옥천군","305"
"2018","12","26","충청북도","음성군","113"
"2018","12","26","충청북도","제천시","1308"
"2018","12","26","충청북도","증평군","439"
"2018","12","26","충청북도","진천군","811"
"2018","12","26","충청북도","청주시 상당구","3096"
"2018","12","26","충청북도","청주시 서원구","2427"
"2018","12","26","충청북도","청주시 청원구","3440"
"2018","12","26","충청북도","청주시 흥덕구","3458"
"2018","12","26","충청북도","충주시","362"
"2019","01","30","강원도","강릉시","742"
"2019","01","30","강원도","고성군","59"
"2019","01","30","강원도","동해시","1352"
"2019","01","30","강원도","삼척시","583"
"2019","01","30","강원도","속초시","947"
"2019","01","30","강원도","양구군","227"
"2019","01","30","강원도","양양군","282"
"2019","01","30","강원도","영월군","119"
"2019","01","30","강원도","원주시","3388"
"2019","01","30","강원도","인제군","108"
"2019","01","30","강원도","정선군","208"
"2019","01","30","강원도","철원군","181"
"2019","01","30","강원도","춘천시","2699"
"2019","01","30","강원도","태백시","652"
"2019","01","30","강원도","평창군","315"
"2019","01","30","강원도","홍천군","428"
"2019","01","30","강원도","화천군","61"
"2019","01","30","강원도","횡성군","61"
"2019","01","30","경기도","가평군","676"
"2019","01","30","경기도","고양시 덕양구","6683"
"2019","01","30","경기도","고양시 일산동구","4473"
"2019","01","30","경기도","고양시 일산서구","4697"
"2019","01","30","경기도","과천시","818"
"2019","01","30","경기도","광명시","5646"
"2019","01","30","경기도","광주시","3606"
"2019","01","30","경기도","구리시","2869"
"2019","01","30","경기도","김포시","6481"
"2019","01","30","경기도","남양주시","7869"
"2019","01","30","경기도","동두천시","1079"
"2019","01","30","경기도","부천시","10465"
"2019","01","30","경기도","성남시 분당구","12653"
"2019","01","30","경기도","성남시 수정구","1302"
"2019","01","30","경기도","성남시 중원구","2188"
"2019","01","30","경기도","수원시 권선구","3589"
"2019","01","30","경기도","수원시 영통구","5035"
"2019","01","30","경기도","수원시 장안구","3628"
"2019","01","30","경기도","수원시 팔달구","2229"
"2019","01","30","경기도","안산시 단원구","3641"
"2019","01","30","경기도","안산시 상록구","2956"
"2019","01","30","경기도","안양시 동안구","10031"
"2019","01","30","경기도","안양시 만안구","3102"
"2019","01","30","경기도","양주시","2419"
"2019","01","30","경기도","양평군","1249"
"2019","01","30","경기도","여주시","999"
"2019","01","30","경기도","연천군","450"
"2019","01","30","경기도","오산시","3779"
"2019","01","30","경기도","용인시 기흥구","12264"
"2019","01","30","경기도","용인시 수지구","8991"
"2019","01","30","경기도","용인시 처인구","3701"
"2019","01","30","경기도","의왕시","4008"
"2019","01","30","경기도","의정부시","4317"
"2019","01","30","경기도","파주시","5062"
"2019","01","30","경기도","평택시 ","6939"
"2019","01","30","경기도","포천시","944"
"2019","01","30","경기도","화성시","13467"
"2019","01","30","경상남도","거제시","2059"
"2019","01","30","경상남도","거창군","347"
"2019","01","30","경상남도","김해시","5680"
"2019","01","30","경상남도","남해군","101"
"2019","01","30","경상남도","밀양시","763"
"2019","01","30","경상남도","양산시","3566"
"2019","01","30","경상남도","진주시","3667"
"2019","01","30","경상남도","창원시 마산합포구","1220"
"2019","01","30","경상남도","창원시 마산회원구","467"
"2019","01","30","경상남도","창원시 성산구","845"
"2019","01","30","경상남도","창원시 의창구","1201"
"2019","01","30","경상남도","창원시 진해구","891"
"2019","01","30","경상남도","통영시","1230"
"2019","01","30","경상북도","경산시","979"
"2019","01","30","경상북도","경주시","2108"
"2019","01","30","경상북도","고령군","109"
"2019","01","30","경상북도","구미시","3557"
"2019","01","30","경상북도","안동시","1382"
"2019","01","30","경상북도","영천시","859"
"2019","01","30","경상북도","울진군","339"
"2019","01","30","경상북도","의성군","184"
"2019","01","30","경상북도","칠곡군","950"
"2019","01","30","경상북도","포항시 남구","2611"
"2019","01","30","경상북도","포항시 북구","2303"
"2019","01","30","광주광역시","광산구","2346"
"2019","01","30","광주광역시","남구","1335"
"2019","01","30","광주광역시","동구","545"
"2019","01","30","광주광역시","북구","2682"
"2019","01","30","광주광역시","서구","582"
"2019","01","30","대구광역시","남구","846"
"2019","01","30","대구광역시","달서구","508"
"2019","01","30","대구광역시","달성군","1904"
"2019","01","30","대구광역시","동구","2729"
"2019","01","30","대구광역시","북구","2540"
"2019","01","30","대구광역시","서구","1248"
"2019","01","30","대구광역시","수성구","833"
"2019","01","30","대구광역시","중구","1415"
"2019","01","30","부산광역시","강서구","1486"
"2019","01","30","부산광역시","금정구","1951"
"2019","01","30","부산광역시","기장군","3184"
"2019","01","30","부산광역시","남구","2194"
"2019","01","30","부산광역시","동구","264"
"2019","01","30","부산광역시","동래구","1960"
"2019","01","30","부산광역시","부산진구","4244"
"2019","01","30","부산광역시","북구","3355"
"2019","01","30","부산광역시","사상구","734"
"2019","01","30","부산광역시","사하구","1429"
"2019","01","30","부산광역시","서구","493"
"2019","01","30","부산광역시","수영구","1239"
"2019","01","30","부산광역시","연제구","1676"
"2019","01","30","부산광역시","영도구","679"
"2019","01","30","부산광역시","중구","386"
"2019","01","30","부산광역시","해운대구","6353"
"2019","01","30","서울특별시","강남구","9101"
"2019","01","30","서울특별시","강동구","7949"
"2019","01","30","서울특별시","강북구","2651"
"2019","01","30","서울특별시","강서구","1528"
"2019","01","30","서울특별시","관악구","2068"
"2019","01","30","서울특별시","광진구","4141"
"2019","01","30","서울특별시","구로구","2123"
"2019","01","30","서울특별시","금천구","2403"
"2019","01","30","서울특별시","노원구","1826"
"2019","01","30","서울특별시","도봉구","3773"
"2019","01","30","서울특별시","동대문구","3962"
"2019","01","30","서울특별시","동작구","6888"
"2019","01","30","서울특별시","마포구","7041"
"2019","01","30","서울특별시","서대문구","2177"
"2019","01","30","서울특별시","서초구","5822"
"2019","01","30","서울특별시","성동구","5615"
"2019","01","30","서울특별시","성북구","3194"
"2019","01","30","서울특별시","송파구","10445"
"2019","01","30","서울특별시","양천구","2729"
"2019","01","30","서울특별시","영등포구","2925"
"2019","01","30","서울특별시","용산구","3346"
"2019","01","30","서울특별시","은평구","4552"
"2019","01","30","서울특별시","종로구","5591"
"2019","01","30","서울특별시","중구","2794"
"2019","01","30","서울특별시","중랑구","4161"
"2019","01","30","세종특별자치시","세종시","3660"
"2019","01","30","울산광역시","남구","5172"
"2019","01","30","울산광역시","동구","758"
"2019","01","30","울산광역시","북구","3525"
"2019","01","30","울산광역시","울주군","548"
"2019","01","30","울산광역시","중구","777"
"2019","01","30","인천광역시","계양구","1702"
"2019","01","30","인천광역시","남동구","2876"
"2019","01","30","인천광역시","미추홀구","760"
"2019","01","30","인천광역시","부평구","5428"
"2019","01","30","인천광역시","서구","7313"
"2019","01","30","인천광역시","연수구","502"
"2019","01","30","인천광역시","중구","2615"
"2019","01","30","전라남도","강진군","270"
"2019","01","30","전라남도","곡성군","55"
"2019","01","30","전라남도","광양시","1044"
"2019","01","30","전라남도","구례군","60"
"2019","01","30","전라남도","무안군","1012"
"2019","01","30","전라남도","순천시","1645"
"2019","01","30","전라남도","여수시","3028"
"2019","01","30","전라남도","해남군","313"
"2019","01","30","전라북도","군산시","2567"
"2019","01","30","전라북도","무주군","112"
"2019","01","30","전라북도","순창군","82"
"2019","01","30","전라북도","완주군","434"
"2019","01","30","전라북도","익산시","2797"
"2019","01","30","전라북도","전주시 덕진구","1742"
"2019","01","30","전라북도","전주시 완산구","2925"
"2019","01","30","제주특별자치도","서귀포시","2006"
"2019","01","30","제주특별자치도","제주시","3359"
"2019","01","30","충청남도","금산군","257"
"2019","01","30","충청남도","논산시","223"
"2019","01","30","충청남도","당진시","1685"
"2019","01","30","충청남도","부여군","62"
"2019","01","30","충청남도","서산시","1420"
"2019","01","30","충청남도","아산시","4277"
"2019","01","30","충청남도","예산군","328"
"2019","01","30","충청남도","천안시 동남구","2219"
"2019","01","30","충청남도","천안시 서북구","2824"
"2019","01","30","충청남도","홍성군","1007"
"2019","01","30","충청북도","괴산군","77"
"2019","01","30","충청북도","단양군","220"
"2019","01","30","충청북도","보은군","161"
"2019","01","30","충청북도","영동군","131"
"2019","01","30","충청북도","옥천군","425"
"2019","01","30","충청북도","음성군","174"
"2019","01","30","충청북도","제천시","1220"
"2019","01","30","충청북도","증평군","366"
"2019","01","30","충청북도","진천군","1141"
"2019","01","30","충청북도","청주시 상당구","2362"
"2019","01","30","충청북도","청주시 서원구","2403"
"2019","01","30","충청북도","청주시 청원구","2208"
"2019","01","30","충청북도","청주시 흥덕구","2404"
"2019","01","30","충청북도","충주시","576"
"2019","02","27","강원도","강릉시","529"
"2019","02","27","강원도","고성군","57"
"2019","02","27","강원도","동해시","971"
"2019","02","27","강원도","삼척시","540"
"2019","02","27","강원도","속초시","741"
