,월,지역,연령,성별,회원수,대출건수,독서량
1467,5,전라북도,20대,여자,3027,749,4.041
1468,5,전라북도,30대,남자,3542,508,6.972
1469,5,전라북도,30대,여자,10192,1284,7.938
1470,5,전라북도,40대,남자,8349,1024,8.153
1471,5,전라북도,40대,여자,12629,1714,7.368
1472,5,전라북도,50대,남자,2142,407,5.263
1473,5,전라북도,50대,여자,2571,475,5.413
1474,5,전라북도,60대이상,남자,2833,412,6.876
1475,5,전라북도,60대이상,여자,1613,258,6.252
1476,5,제주특별자치도,영유아(0-5),남자,670,48,13.958
1477,5,제주특별자치도,영유아(0-5),여자,261,34,7.676
1478,5,제주특별자치도,유아(6-7),남자,828,74,11.189
1479,5,제주특별자치도,유아(6-7),여자,1017,77,13.208
1480,5,제주특별자치도,초등(8-13),남자,2688,327,8.22
1481,5,제주특별자치도,초등(8-13),여자,3355,376,8.923
1482,5,제주특별자치도,청소년(14-19),남자,522,140,3.729
1483,5,제주특별자치도,청소년(14-19),여자,836,248,3.371
1484,5,제주특별자치도,20대,남자,328,94,3.489
1485,5,제주특별자치도,20대,여자,1127,334,3.374
1486,5,제주특별자치도,30대,남자,1722,266,6.474
1487,5,제주특별자치도,30대,여자,6683,1085,6.159
1488,5,제주특별자치도,40대,남자,4269,597,7.151
1489,5,제주특별자치도,40대,여자,9521,1576,6.041
1490,5,제주특별자치도,50대,남자,1156,223,5.184
1491,5,제주특별자치도,50대,여자,1409,314,4.487
1492,5,제주특별자치도,60대이상,남자,771,104,7.413
1493,5,제주특별자치도,60대이상,여자,735,104,7.067
1494,5,충청남도,영유아(0-5),남자,2936,267,10.996
1495,5,충청남도,영유아(0-5),여자,2516,248,10.145
1496,5,충청남도,유아(6-7),남자,3931,351,11.199
1497,5,충청남도,유아(6-7),여자,3758,293,12.826
1498,5,충청남도,초등(8-13),남자,14222,1283,11.085
1499,5,충청남도,초등(8-13),여자,15951,1370,11.643
1500,5,충청남도,청소년(14-19),남자,3268,670,4.878
1501,5,충청남도,청소년(14-19),여자,5910,1258,4.698
1502,5,충청남도,20대,남자,2614,598,4.371
1503,5,충청남도,20대,여자,5234,1202,4.354
1504,5,충청남도,30대,남자,8098,1067,7.59
1505,5,충청남도,30대,여자,25498,2743,9.296
1506,5,충청남도,40대,남자,20419,2139,9.546
1507,5,충청남도,40대,여자,32770,3678,8.91
1508,5,충청남도,50대,남자,5067,783,6.471
1509,5,충청남도,50대,여자,5093,904,5.634
1510,5,충청남도,60대이상,남자,3423,479,7.146
1511,5,충청남도,60대이상,여자,2055,281,7.313
1512,5,충청북도,영유아(0-5),남자,1469,172,8.541
1513,5,충청북도,영유아(0-5),여자,1317,153,8.608
1514,5,충청북도,유아(6-7),남자,2297,247,9.3
1515,5,충청북도,유아(6-7),여자,2289,233,9.824
1516,5,충청북도,초등(8-13),남자,8784,1071,8.202
1517,5,충청북도,초등(8-13),여자,8077,998,8.093
1518,5,충청북도,청소년(14-19),남자,2131,511,4.17
1519,5,충청북도,청소년(14-19),여자,3794,990,3.832
1520,5,충청북도,20대,남자,2105,505,4.168
1521,5,충청북도,20대,여자,4077,1017,4.009
1522,5,충청북도,30대,남자,4687,786,5.963
1523,5,충청북도,30대,여자,14217,2127,6.684
1524,5,충청북도,40대,남자,10750,1544,6.962
1525,5,충청북도,40대,여자,17380,2722,6.385
1526,5,충청북도,50대,남자,3754,689,5.448
1527,5,충청북도,50대,여자,3973,809,4.911
1528,5,충청북도,60대이상,남자,3723,587,6.342
1529,5,충청북도,60대이상,여자,2160,348,6.207
1530,6,강원도,영유아(0-5),남자,1473,170,8.665
1531,6,강원도,영유아(0-5),여자,1458,143,10.196
1532,6,강원도,유아(6-7),남자,2241,226,9.916
1533,6,강원도,유아(6-7),여자,2272,213,10.667
1534,6,강원도,초등(8-13),남자,9374,1035,9.057
1535,6,강원도,초등(8-13),여자,10575,1236,8.556
1536,6,강원도,청소년(14-19),남자,2550,620,4.113
1537,6,강원도,청소년(14-19),여자,4003,1052,3.805
1538,6,강원도,20대,남자,2309,581,3.974
1539,6,강원도,20대,여자,3888,952,4.084
1540,6,강원도,30대,남자,5993,871,6.881
1541,6,강원도,30대,여자,15476,2131,7.262
1542,6,강원도,40대,남자,12395,1665,7.444
1543,6,강원도,40대,여자,19077,2872,6.642
1544,6,강원도,50대,남자,5241,817,6.415
1545,6,강원도,50대,여자,5546,975,5.688
1546,6,강원도,60대이상,남자,5072,714,7.104
1547,6,강원도,60대이상,여자,2538,400,6.345
1548,6,경기도,영유아(0-5),남자,8600,793,10.845
1549,6,경기도,영유아(0-5),여자,8933,797,11.208
1550,6,경기도,유아(6-7),남자,14493,1395,10.389
1551,6,경기도,유아(6-7),여자,13871,1329,10.437
1552,6,경기도,초등(8-13),남자,40996,5441,7.535
1553,6,경기도,초등(8-13),여자,41509,5507,7.537
1554,6,경기도,청소년(14-19),남자,6389,1825,3.501
1555,6,경기도,청소년(14-19),여자,10691,3309,3.231
1556,6,경기도,20대,남자,10524,2925,3.598
1557,6,경기도,20대,여자,22710,7475,3.038
1558,6,경기도,30대,남자,21518,4207,5.115
1559,6,경기도,30대,여자,84754,14353,5.905
1560,6,경기도,40대,남자,65184,10787,6.043
1561,6,경기도,40대,여자,151315,26062,5.806
1562,6,경기도,50대,남자,17490,4221,4.144
1563,6,경기도,50대,여자,24619,6013,4.094
1564,6,경기도,60대이상,남자,13061,2657,4.916
1565,6,경기도,60대이상,여자,9248,1796,5.149
1566,6,경상남도,영유아(0-5),남자,6397,640,9.995
1567,6,경상남도,영유아(0-5),여자,5862,616,9.516
1568,6,경상남도,유아(6-7),남자,8894,819,10.86
1569,6,경상남도,유아(6-7),여자,8430,848,9.941
1570,6,경상남도,초등(8-13),남자,28734,3128,9.186
1571,6,경상남도,초등(8-13),여자,29534,3185,9.273
1572,6,경상남도,청소년(14-19),남자,4351,1059,4.109
1573,6,경상남도,청소년(14-19),여자,6830,1738,3.93
1574,6,경상남도,20대,남자,3962,919,4.311
1575,6,경상남도,20대,여자,7071,1736,4.073
1576,6,경상남도,30대,남자,11241,1569,7.164
1577,6,경상남도,30대,여자,42164,4878,8.644
1578,6,경상남도,40대,남자,28455,3505,8.118
1579,6,경상남도,40대,여자,52152,6826,7.64
1580,6,경상남도,50대,남자,7405,1268,5.84
1581,6,경상남도,50대,여자,8141,1563,5.209
1582,6,경상남도,60대이상,남자,7084,953,7.433
1583,6,경상남도,60대이상,여자,4834,694,6.965
1584,6,경상북도,영유아(0-5),남자,2765,276,10.018
1585,6,경상북도,영유아(0-5),여자,2812,256,10.984
1586,6,경상북도,유아(6-7),남자,4167,429,9.713
1587,6,경상북도,유아(6-7),여자,3987,372,10.718
1588,6,경상북도,초등(8-13),남자,14885,1572,9.469
1589,6,경상북도,초등(8-13),여자,14636,1604,9.125
1590,6,경상북도,청소년(14-19),남자,2752,611,4.504
1591,6,경상북도,청소년(14-19),여자,5243,1326,3.954
1592,6,경상북도,20대,남자,3135,675,4.644
1593,6,경상북도,20대,여자,4708,1127,4.177
1594,6,경상북도,30대,남자,7821,1044,7.491
1595,6,경상북도,30대,여자,22523,2848,7.908
1596,6,경상북도,40대,남자,17373,2136,8.133
1597,6,경상북도,40대,여자,27128,3752,7.23
1598,6,경상북도,50대,남자,4694,803,5.846
1599,6,경상북도,50대,여자,6221,1073,5.798
1600,6,경상북도,60대이상,남자,4779,649,7.364
1601,6,경상북도,60대이상,여자,3079,421,7.314
1602,6,광주광역시,영유아(0-5),남자,1580,163,9.693
1603,6,광주광역시,영유아(0-5),여자,1134,120,9.45
1604,6,광주광역시,유아(6-7),남자,2555,237,10.781
1605,6,광주광역시,유아(6-7),여자,1995,178,11.208
1606,6,광주광역시,초등(8-13),남자,8362,906,9.23
1607,6,광주광역시,초등(8-13),여자,9172,931,9.852
1608,6,광주광역시,청소년(14-19),남자,1225,247,4.96
1609,6,광주광역시,청소년(14-19),여자,2012,469,4.29
1610,6,광주광역시,20대,남자,1683,352,4.781
1611,6,광주광역시,20대,여자,2977,720,4.135
1612,6,광주광역시,30대,남자,4172,574,7.268
1613,6,광주광역시,30대,여자,13537,1691,8.005
1614,6,광주광역시,40대,남자,11954,1400,8.539
1615,6,광주광역시,40대,여자,17856,2412,7.403
1616,6,광주광역시,50대,남자,2629,385,6.829
1617,6,광주광역시,50대,여자,2989,546,5.474
1618,6,광주광역시,60대이상,남자,2314,377,6.138
1619,6,광주광역시,60대이상,여자,1985,274,7.245
1620,6,대구광역시,영유아(0-5),남자,2871,204,14.074
1621,6,대구광역시,영유아(0-5),여자,3612,253,14.277
1622,6,대구광역시,유아(6-7),남자,5923,382,15.505
1623,6,대구광역시,유아(6-7),여자,6106,384,15.901
1624,6,대구광역시,초등(8-13),남자,22842,1672,13.661
1625,6,대구광역시,초등(8-13),여자,27128,1898,14.293
1626,6,대구광역시,청소년(14-19),남자,3042,620,4.906
1627,6,대구광역시,청소년(14-19),여자,4732,1046,4.524
1628,6,대구광역시,20대,남자,2389,654,3.653
1629,6,대구광역시,20대,여자,6014,1413,4.256
1630,6,대구광역시,30대,남자,9679,1027,9.425
1631,6,대구광역시,30대,여자,38903,3596,10.818
1632,6,대구광역시,40대,남자,26973,2401,11.234
1633,6,대구광역시,40대,여자,50069,5138,9.745
1634,6,대구광역시,50대,남자,5451,804,6.78
1635,6,대구광역시,50대,여자,7353,1225,6.002
1636,6,대구광역시,60대이상,남자,4678,761,6.147
1637,6,대구광역시,60대이상,여자,4488,568,7.901
1638,6,대전광역시,영유아(0-5),남자,1839,213,8.634
1639,6,대전광역시,영유아(0-5),여자,1868,229,8.157
1640,6,대전광역시,유아(6-7),남자,3418,382,8.948
1641,6,대전광역시,유아(6-7),여자,3241,352,9.207
1642,6,대전광역시,초등(8-13),남자,14197,1783,7.962
1643,6,대전광역시,초등(8-13),여자,14958,1797,8.324
1644,6,대전광역시,청소년(14-19),남자,2238,492,4.549
1645,6,대전광역시,청소년(14-19),여자,3313,792,4.183
1646,6,대전광역시,20대,남자,1785,453,3.94
1647,6,대전광역시,20대,여자,3460,859,4.028
1648,6,대전광역시,30대,남자,5058,775,6.526
1649,6,대전광역시,30대,여자,14995,2196,6.828
1650,6,대전광역시,40대,남자,15580,2173,7.17
1651,6,대전광역시,40대,여자,25466,3836,6.639
1652,6,대전광역시,50대,남자,4250,813,5.228
1653,6,대전광역시,50대,여자,4652,936,4.97
1654,6,대전광역시,60대이상,남자,4016,652,6.16
1655,6,대전광역시,60대이상,여자,3225,494,6.528
1656,6,부산광역시,영유아(0-5),남자,8391,631,13.298
1657,6,부산광역시,영유아(0-5),여자,7220,568,12.711
1658,6,부산광역시,유아(6-7),남자,11277,944,11.946
1659,6,부산광역시,유아(6-7),여자,11529,949,12.149
1660,6,부산광역시,초등(8-13),남자,43780,4168,10.504
1661,6,부산광역시,초등(8-13),여자,46583,4361,10.682
1662,6,부산광역시,청소년(14-19),남자,6688,1537,4.351
1663,6,부산광역시,청소년(14-19),여자,10210,2676,3.815
1664,6,부산광역시,20대,남자,8050,1760,4.574
1665,6,부산광역시,20대,여자,14092,3581,3.935
1666,6,부산광역시,30대,남자,19262,2699,7.137
1667,6,부산광역시,30대,여자,57463,7288,7.885
1668,6,부산광역시,40대,남자,61555,7230,8.514
1669,6,부산광역시,40대,여자,91065,11630,7.83
1670,6,부산광역시,50대,남자,18098,2846,6.359
1671,6,부산광역시,50대,여자,19304,3414,5.654
1672,6,부산광역시,60대이상,남자,19128,2617,7.309
1673,6,부산광역시,60대이상,여자,14518,1883,7.71
1674,6,서울특별시,영유아(0-5),남자,3957,480,8.244
1675,6,서울특별시,영유아(0-5),여자,3285,395,8.316
1676,6,서울특별시,유아(6-7),남자,7296,873,8.357
1677,6,서울특별시,유아(6-7),여자,6908,793,8.711
1678,6,서울특별시,초등(8-13),남자,25280,3703,6.827
1679,6,서울특별시,초등(8-13),여자,28726,4069,7.06
1680,6,서울특별시,청소년(14-19),남자,4180,1100,3.8
1681,6,서울특별시,청소년(14-19),여자,5997,1728,3.47
1682,6,서울특별시,20대,남자,4870,1601,3.042
1683,6,서울특별시,20대,여자,13112,4377,2.996
1684,6,서울특별시,30대,남자,13609,2610,5.214
1685,6,서울특별시,30대,여자,44283,8524,5.195
1686,6,서울특별시,40대,남자,42215,7075,5.967
1687,6,서울특별시,40대,여자,77107,15100,5.106
1688,6,서울특별시,50대,남자,10996,2457,4.475
1689,6,서울특별시,50대,여자,13945,3622,3.85
1690,6,서울특별시,60대이상,남자,8544,1717,4.976
1691,6,서울특별시,60대이상,여자,7899,1498,5.273
1692,6,세종특별자치시,영유아(0-5),남자,117,16,7.313
1693,6,세종특별자치시,영유아(0-5),여자,66,9,7.333
1694,6,세종특별자치시,유아(6-7),남자,212,27,7.852
1695,6,세종특별자치시,유아(6-7),여자,181,21,8.619
1696,6,세종특별자치시,초등(8-13),남자,1109,128,8.664
1697,6,세종특별자치시,초등(8-13),여자,895,95,9.421
1698,6,세종특별자치시,청소년(14-19),남자,316,48,6.583
1699,6,세종특별자치시,청소년(14-19),여자,273,52,5.25
1700,6,세종특별자치시,20대,남자,236,56,4.214
1701,6,세종특별자치시,20대,여자,403,101,3.99
1702,6,세종특별자치시,30대,남자,576,113,5.097
1703,6,세종특별자치시,30대,여자,1683,253,6.652
1704,6,세종특별자치시,40대,남자,1504,242,6.215
1705,6,세종특별자치시,40대,여자,2848,450,6.329
1706,6,세종특별자치시,50대,남자,526,78,6.744
1707,6,세종특별자치시,50대,여자,502,103,4.874
1708,6,세종특별자치시,60대이상,남자,431,69,6.246
1709,6,세종특별자치시,60대이상,여자,165,29,5.69
1710,6,울산광역시,영유아(0-5),남자,2931,349,8.398
1711,6,울산광역시,영유아(0-5),여자,3842,448,8.576
1712,6,울산광역시,유아(6-7),남자,3080,347,8.876
1713,6,울산광역시,유아(6-7),여자,5490,583,9.417
1714,6,울산광역시,초등(8-13),남자,13816,1585,8.717
1715,6,울산광역시,초등(8-13),여자,19045,2310,8.245
1716,6,울산광역시,청소년(14-19),남자,2438,606,4.023
1717,6,울산광역시,청소년(14-19),여자,3835,1014,3.782
1718,6,울산광역시,20대,남자,2518,589,4.275
1719,6,울산광역시,20대,여자,4536,1109,4.09
1720,6,울산광역시,30대,남자,7930,1172,6.766
1721,6,울산광역시,30대,여자,25545,3474,7.353
1722,6,울산광역시,40대,남자,16713,2217,7.539
1723,6,울산광역시,40대,여자,32148,4659,6.9
1724,6,울산광역시,50대,남자,4638,793,5.849
1725,6,울산광역시,50대,여자,6223,1123,5.541
1726,6,울산광역시,60대이상,남자,3303,454,7.275
1727,6,울산광역시,60대이상,여자,2912,405,7.19
1728,6,인천광역시,영유아(0-5),남자,901,111,8.117
1729,6,인천광역시,영유아(0-5),여자,1020,119,8.571
1730,6,인천광역시,유아(6-7),남자,1159,167,6.94
1731,6,인천광역시,유아(6-7),여자,1559,182,8.566
1732,6,인천광역시,초등(8-13),남자,5699,838,6.801
1733,6,인천광역시,초등(8-13),여자,6527,931,7.011
1734,6,인천광역시,청소년(14-19),남자,1129,316,3.573
1735,6,인천광역시,청소년(14-19),여자,2122,627,3.384
1736,6,인천광역시,20대,남자,1477,497,2.972
1737,6,인천광역시,20대,여자,3559,1158,3.073
1738,6,인천광역시,30대,남자,2370,543,4.365
1739,6,인천광역시,30대,여자,9720,1797,5.409
1740,6,인천광역시,40대,남자,7088,1316,5.386
1741,6,인천광역시,40대,여자,15678,2805,5.589
1742,6,인천광역시,50대,남자,2490,583,4.271
1743,6,인천광역시,50대,여자,3112,770,4.042
1744,6,인천광역시,60대이상,남자,2229,491,4.54
1745,6,인천광역시,60대이상,여자,1467,299,4.906
1746,6,전라남도,영유아(0-5),남자,1160,98,11.837
1747,6,전라남도,영유아(0-5),여자,840,63,13.333
1748,6,전라남도,유아(6-7),남자,2250,190,11.842
1749,6,전라남도,유아(6-7),여자,2147,163,13.172
1750,6,전라남도,초등(8-13),남자,10918,962,11.349
1751,6,전라남도,초등(8-13),여자,11925,1152,10.352
1752,6,전라남도,청소년(14-19),남자,1965,505,3.891
1753,6,전라남도,청소년(14-19),여자,3697,914,4.045
1754,6,전라남도,20대,남자,2751,639,4.305
1755,6,전라남도,20대,여자,5369,1127,4.764
1756,6,전라남도,30대,남자,6917,822,8.415
1757,6,전라남도,30대,여자,25674,2496,10.286
1758,6,전라남도,40대,남자,15397,1631,9.44
1759,6,전라남도,40대,여자,28636,3191,8.974
1760,6,전라남도,50대,남자,5401,818,6.603
1761,6,전라남도,50대,여자,6294,954,6.597
1762,6,전라남도,60대이상,남자,5377,669,8.037
1763,6,전라남도,60대이상,여자,2743,371,7.394
1764,6,전라북도,영유아(0-5),남자,1399,116,12.06
1765,6,전라북도,영유아(0-5),여자,1392,132,10.545
1766,6,전라북도,유아(6-7),남자,2075,179,11.592
1767,6,전라북도,유아(6-7),여자,2157,183,11.787
1768,6,전라북도,초등(8-13),남자,6786,699,9.708
1769,6,전라북도,초등(8-13),여자,7577,748,10.13
1770,6,전라북도,청소년(14-19),남자,1443,383,3.768
1771,6,전라북도,청소년(14-19),여자,1913,551,3.472
1772,6,전라북도,20대,남자,1485,396,3.75
1773,6,전라북도,20대,여자,2922,775,3.77
1774,6,전라북도,30대,남자,3497,534,6.549
1775,6,전라북도,30대,여자,11035,1362,8.102
1776,6,전라북도,40대,남자,8836,1081,8.174
1777,6,전라북도,40대,여자,12925,1779,7.265
1778,6,전라북도,50대,남자,2308,423,5.456
1779,6,전라북도,50대,여자,2325,494,4.706
1780,6,전라북도,60대이상,남자,2875,403,7.134
1781,6,전라북도,60대이상,여자,1857,290,6.403
1782,6,제주특별자치도,영유아(0-5),남자,862,95,9.074
1783,6,제주특별자치도,영유아(0-5),여자,540,78,6.923
1784,6,제주특별자치도,유아(6-7),남자,1270,159,7.987
1785,6,제주특별자치도,유아(6-7),여자,1637,161,10.168
1786,6,제주특별자치도,초등(8-13),남자,4629,634,7.301
1787,6,제주특별자치도,초등(8-13),여자,4551,617,7.376
1788,6,제주특별자치도,청소년(14-19),남자,723,183,3.951
1789,6,제주특별자치도,청소년(14-19),여자,1234,348,3.546
1790,6,제주특별자치도,20대,남자,770,191,4.031
